02:00,112.3,25.2,.5 C ,3.7 C ,3.1 C , C ,,,
03:00,110.3,25.3,.4,3.2,2.7,1.0 C ,,,
04:00,116.2,25.1,.6,4.1,3.5,.7,,,
05:00,132.3,24.9,1.0,8.1,7.0,.6,,,
06:00,155.3,24.9,2.0,10.5,8.5,.6,,,
07:00,157.4,24.9,2.7,9.7,7.0,.5,,,
08:00,150.1,25.0,3.0,8.8,5.7,.5,,,
09:00,134.7 D ,25.6,2.1,6.9,4.7,.8,,,
10:00, D ,25.6,1.2,4.4,3.2,.9,,,
11:00,121.2,26.0,.9 D ,4.1 D ,3.2 D ,.8,,,
12:00,124.8,26.3, D , D , D ,.8 D ,,,
13:00,127.5,26.4,.3,3.5,3.2, D ,,,
14:00,136.9,26.6,.2,3.4,3.2,.3,,,
15:00,143.5,26.4,.3,4.4,4.0,.1,,,
16:00,181.1,26.3,.7,8.1,7.3,.1,,,
17:00,181.3,26.6,1.0,8.7,7.7,.1,,,
18:00,204.7,26.6,.4,11.6,11.1,.1,,,
19:00,283.3,26.7,.2,16.8,16.6,.1,,,
20:00,221.7,26.6,.7,14.5,13.7,.1,,,
21:00,228.0,26.5,.0,11.2,11.2,.1,,,
22:00,221.3,26.5,.0,10.5,10.6,.1,,,
23:00,155.4,26.3,.0,8.4,8.5,.0,,,
Avg,160.3,25.8,.8,7.7,6.8,.4,,,
Max,283.3,26.7,3.0,16.8,16.6,1.2,,,
Hr. of Max,19,19,08,19,19,01,,,
Min,110.3,24.9,.0,3.2,2.7,.0,,,
Count,22,24,22,22,22,22,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lawrenceville 2,,,,8/11/2016,,,Interval:,001h
,CO,INT_T,NO,NOY,NOYDIF,SO2,,,
Hour,PPB,DEGC,PPB,PPB,PPB,PPB,,,
00:00, C ,26.1,.0,6.1,6.2,.0,,,
01:00,127.9,26.2, C , C , C ,.0,,,
02:00,137.5,25.9,.1 C ,8.3 C ,8.2 C , C ,,,
03:00,137.9,25.9,.0,9.5,9.4,.1 C ,,,
04:00,143.1,25.9,.3,9.8,9.5,.1,,,
05:00,172.9,25.6,1.2,12.3,11.0,.0,,,
06:00,185.2,25.6,3.0,14.4,11.3,.1,,,
07:00,191.7,25.5,5.7,15.1,9.4,.4,,,
08:00,180.9,25.8,3.8,11.6,7.7,.9,,,
09:00,189.0,26.0,2.8,10.4,7.6,1.1,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,162.9,25.8,1.8,10.8,8.9,.3,,,
Max,191.7,26.2,5.7,15.1,11.3,1.1,,,
Hr. of Max,07,01,07,07,06,09,,,
Min,127.9,25.5,.0,6.1,6.2,.0,,,
Count,9,10,9,9,9,9,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/5/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.000 C ,24.6,22.2,26.4,.000 C ,184,2.5,,
01:00,.000 C ,24.5,22.0,21.2,.001 C ,178,3.6,,
02:00,.002,24.3,21.8,17.9,.002,192,3.7,,
03:00,.000,24.2,21.2,19.4,.001,179,3.0,,
04:00,.001,24.1,20.6,28.2,.001,174,2.8,,
05:00,.001,24.0,20.5,31.3,.001,159,2.1,,
06:00,.000,24.1,21.5,20.9,.000,159,2.8,,
07:00,.001,24.3,23.3,20.7,.003,178,3.9,,
08:00,.003,24.5,25.2,22.0,.006,209,6.2,,
09:00,.002,24.6,26.8,24.5,.004,205,6.4,,
10:00,.001,24.7,28.3,28.0,.003,222,5.9,,
11:00,.001,24.9,29.2,29.8,.001,194,5.5,,
12:00,.001,25.2,30.3,25.3,.001,196,6.6,,
13:00,.001,25.5,28.6,26.5,.001,203,6.5,,
14:00,.001,25.7,27.7,45.8,.001,226,5.9,,
15:00,.001,25.7,29.1,18.8,.002,215,9.4,,
16:00,.002,25.8,29.3,20.8,.002,201,7.6,,
17:00,.001,25.9,28.9,21.7,.003,190,6.4,,
18:00,.001,25.8,26.6,18.2,.001,190,5.5,,
19:00,.002,25.8,25.9,15.7,.003,194,5.1,,
20:00,.003,25.7,25.2,17.8,.004,195,4.0,,
21:00,.004,25.6,24.7,17.4,.004,199,3.9,,
22:00,.004,25.5,24.1,17.4,.006,195,4.4,,
23:00,.005,25.4,23.7,18.9,.005,201,4.4,,
Avg,.001,25.0,25.2,23.1,.002,193,4.9,,
Max,.005,25.9,30.3,45.8,.006,226,9.4,,
Hr. of Max,23,17,12,14,22,14,15,,
Min,.000,24.0,20.5,15.7,.000,159,2.1,,
Count,24,24,24,24,24,24,24,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/6/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.008 C ,25.4,23.7,19.2,.008 C ,207,5.4,,
01:00,.000 C ,25.3,23.4,15.1,.003 C ,231,6.3,,
02:00,.003,25.2,22.3,15.4,.002,222,5.7,,
03:00,.003,25.1,22.0,11.3,.004,221,4.9,,
04:00,.004,25.0,22.1,11.9,.004,219,5.0,,
05:00,.003,24.9,22.3,11.3,.004,224,4.6,,
06:00,.001,24.9,22.7,14.1,.002,228,4.2,,
07:00,.000,24.9,23.7,23.7,.002,269,3.0,,
08:00,.000,25.0,24.7,25.6,.001,300,3.5,,
09:00,.000,25.0,25.5,30.9,.001,301,4.9,,
10:00,.000,25.0,26.1,27.5,.000,314,6.6,,
11:00,.000,25.0,26.9,24.4,.000,330,7.8,,
12:00,.000,25.0,28.0,25.7,.000,318,7.3,,
13:00,.000,25.0,28.1,27.1,.000,332,8.9,,
14:00,.000,25.1,28.1,27.2,.000,336,7.7,,
15:00,.000,25.2,28.3,30.4,.000,319,7.8,,
16:00,.000,25.3,28.3,25.5,.000,321,6.5,,
17:00,.000,25.4,28.1,23.7,.000,325,6.1,,
18:00,.000,25.4,27.0,22.0,.000,349,6.7,,
19:00,.000,25.2,25.1,15.8,.000,351,8.0,,
20:00,.000,25.0,23.8,22.3,.000,348,6.4,,
21:00,.000,24.7,22.9,15.3,.000,345,5.5,,
22:00,.000,24.5,22.1,14.6,.000,347,4.0,,
23:00,.000,24.3,20.8,16.9,.000,342,2.6,,
Avg,.000,25.0,24.8,20.7,.001,301,5.8,,
Max,.008,25.4,28.3,30.9,.008,351,8.9,,
Hr. of Max,00,18,16,09,00,19,13,,
Min,.000,24.3,20.8,11.3,.000,207,2.6,,
Count,24,24,24,24,24,24,24,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/7/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.000 C ,24.1,19.2,27.4,.000 C ,323,1.3,,
01:00,.016 C ,23.9,17.5,8.6,.004 C ,219,1.5,,
02:00,.020,23.7,16.7,8.2,.006,206,2.1,,
03:00,.015,23.6,16.3,27.9,.008,199,1.5,,
04:00,.008,23.4,15.7,29.2,.007,205,1.2,,
05:00,.008,23.2,15.6,53.7,.006,204,1.1,,
06:00,.008,23.3,17.5,23.1,.012,198,1.5,,
07:00,.027,23.6,19.9,44.7,.026,197,2.4,,
08:00,.001,23.7,23.2,45.4,.004,16,1.9,,
09:00,.002,23.7,24.5,41.2,.006,23,3.2,,
10:00,.001,23.8,25.9,46.3,.004,40,4.0,,
11:00,.000,24.0,27.4,47.5,.002,251,3.4,,
12:00,.000,24.3,28.2,50.4,.001,264,3.4,,
13:00,.000,24.6,28.3,56.9,.000,313,3.2,,
14:00,.000,24.7,29.2,72.7,.000,275,3.4,,
15:00,.000,24.9,29.3,40.0,.001,325,4.3,,
16:00,.000,25.1,30.0,42.2,.002,315,3.5,,
17:00,.000,25.3,29.0,37.4,.001,345,3.4,,
18:00,.000,25.3,28.1,32.8,.001,136,2.2,,
19:00,.000,25.2,25.9,41.1,.001,89,1.3,,
20:00,.000,25.0,25.0,23.9,.004,17,5.8,,
21:00,.001,24.7,23.9,18.3,.008,19,5.5,,
22:00,.001,24.5,22.7,16.4,.007,26,5.0,,
23:00,.000,24.3,22.0,16.9,.002,25,3.9,,
Avg,.004,24.2,23.3,35.5,.004,305,2.9,,
Max,.027,25.3,30.0,72.7,.026,345,5.8,,
Hr. of Max,07,18,16,14,07,17,20,,
Min,.000,23.2,15.6,8.2,.000,16,1.1,,
Count,24,24,24,24,24,24,24,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/8/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.000 C ,24.1,21.4,20.3,.002 C ,17,3.0,,
01:00,.001 C ,23.9,21.0,16.0,.002 C ,21,3.5,,
02:00,.001,23.7,20.6,16.2,.001,19,2.9,,
03:00,.000,23.6,19.9,11.7,.001,20,3.2,,
04:00,.000,23.4,19.6,13.4,.001,24,3.6,,
05:00,.000,23.3,19.4,14.4,.001,44,2.5,,
06:00,.000,23.3,19.3,16.8,.000,46,2.7,,
07:00,.000,23.2,20.2,21.4,.000,31,2.7,,
08:00,.000,23.2,21.5,22.1,.001,40,3.7,,
09:00,.000,23.3,22.4,24.2,.001,52,3.3,,
10:00,.000,23.3,23.6,29.3,.001,49,3.2,,
11:00,.000,23.5,25.6,28.9,.001,86,3.5,,
12:00,.000,23.6,27.1,35.5,.000,87,3.6,,
13:00,.000,23.8,28.5,27.8,.000,91,4.7,,
14:00,.000,24.1,29.9,38.3,.000,99,4.4,,
15:00,.000,24.3,30.7,33.9,.000,118,5.4,,
16:00,.000,24.6,30.9,27.7,.000,125,4.8,,
17:00,.000,24.8,30.0,28.8,.000,107,5.1,,
18:00,.000,24.9,29.2,20.0,.000,124,3.7,,
19:00,.000,24.8,26.2,17.9,.000,110,3.0,,
20:00,.000,24.7,24.5,13.7,.000,119,5.0,,
21:00,.000,24.5,23.1,15.0,.000,117,4.5,,
22:00,.000,24.3,22.0,15.1,.000,120,4.5,,
23:00,.000,24.1,21.1,27.1,.000,113,2.5,,
Avg,.000,23.9,24.0,22.3,.000,75,3.7,,
Max,.001,24.9,30.9,38.3,.002,125,5.4,,
Hr. of Max,02,18,16,14,01,16,15,,
Min,.000,23.2,19.3,11.7,.000,17,2.5,,
Count,24,24,24,24,24,24,24,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/9/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.000 C ,23.9,20.2,14.9,.000 C ,116,2.9,,
01:00,.000 C ,23.8,19.2,24.3,.000 C ,92,1.8,,
02:00,.000,23.7,19.1,33.3,.000,70,1.0,,
03:00,.000,23.6,19.1,27.3,.000,44,1.3,,
04:00,.000,23.5,19.6,27.5,.000,21,1.0,,
05:00,.000,23.4,19.7,58.0,.000,100,.8,,
06:00,.000,23.4,21.0,19.2,.000,96,1.5,,
07:00,.000,23.7,24.5,37.4,.000,95,1.8,,
08:00,.000,23.8,26.8,34.4,.000,123,4.1,,
09:00,.000 D ,24.0,28.2,27.6,.000,147,5.3,,
10:00, D ,24.8,29.9,27.3, D ,147,6.1,,
11:00,.000 D ,24.6,30.4,26.9,.000 D ,166,6.4,,
12:00,.000,24.7,31.9,36.9,.000,150,5.6,,
13:00,.000,25.0,32.6,31.2,.000,142,6.3 - ,,
14:00,.000,25.3,33.0,25.2,.000,130,5.3,,
15:00,.000,25.6,32.6,26.8,.000,138,4.5,,
16:00,.000,25.7,32.1,19.8,.000,138,5.3,,
17:00,.000,25.8,29.6,21.1,.000,154,5.7,,
18:00,.000,25.8,28.1,20.2,.000,141,4.0,,
19:00,.000,25.6,26.7,22.9,.000,136,3.6,,
20:00,.000,25.5,26.0,28.0,.000,158,3.7,,
21:00,.000,25.4,25.5,20.5,.001,180,3.7,,
22:00,.000,25.3,25.5,20.2,.001,170,4.6,,
23:00,.000,25.1,25.2,21.8,.001,163,3.3,,
Avg,.000,24.6,26.1,27.1,.000,129,3.7,,
Max,.000,25.8,33.0,58.0,.001,180,6.4,,
Hr. of Max,23,18,14,05,23,21,11,,
Min,.000,23.4,19.1,14.9,.000,21,.8,,
Count,23,24,24,24,23,24,24,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/10/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.000 C ,25.0,25.1,26.7,.001 C ,174,3.0,,
01:00,.003 C ,24.9,24.9,21.3,.005 C ,188,3.9,,
02:00,.003,24.8,24.7,19.6,.008,186,4.3,,
03:00,.004,24.7,24.4,19.4,.009,185,4.1,,
04:00,.007,24.7,24.5,19.4,.010,205,4.5,,
05:00,.006,24.6,24.2,17.9,.009,192,4.4,,
06:00,.004,24.5,24.3,19.2,.009,189,4.6,,
07:00,.005,24.6,25.3,21.6,.009,216,5.2,,
08:00,.004,24.6,26.4,20.7,.007,214,5.0,,
09:00,.001,24.8,28.6,22.0,.003,216,6.8,,
10:00,.000,25.0,29.1,20.6,.001,223,5.9,,
11:00,.000,25.2,30.8,27.0,.001,226,5.8,,
12:00,.000,25.5,32.2,37.8,.001,221,5.8,,
13:00,.000,25.9,32.8,34.1,.000,240,6.0,,
14:00,.000,26.2,32.7,28.1,.001,240,5.3,,
15:00,.000,26.6,30.9,26.2,.000,259,4.5,,
16:00,.000,26.6,27.1,27.1,.001,303,4.0,,
17:00,.000,26.5,29.9,32.0,.000,352,2.1,,
18:00,.000,26.5,28.4,21.0,.000,254,3.2,,
19:00,.000,26.5,26.4,12.9,.001,226,5.9,,
20:00,.003,26.3,24.8,31.9,.004,183,2.2,,
21:00,.002,26.2,24.5,52.3,.003,179,2.2,,
22:00,.002,26.1,24.0,34.4,.003,200,3.5,,
23:00,.003,26.0,23.8,30.7,.004,188,2.3,,
Avg,.001,25.5,27.0,25.9,.003,214,4.3,,
Max,.007,26.6,32.8,52.3,.010,352,6.8,,
Hr. of Max,04,16,13,21,04,17,09,,
Min,.000,24.5,23.8,12.9,.000,174,2.1,,
Count,24,24,24,24,24,24,24,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty,,,,8/11/2016,,,Interval:,001h
,H2S,INT_T,OUT_T,SIGTHETA,SO2,SONICWD,SONICWS,,
Hour,PPM,DEGC,DEGC,DEG,PPM,DEG,MPH,,
00:00,.007 C ,25.9,23.9,13.8,.009 C ,211,4.5,,
01:00,.002 C ,25.8,24.0,19.9,.009 C ,215,3.5,,
02:00,.005,25.7,23.5,33.0,.007,221,1.5,,
03:00,.004,25.6,23.1,25.8,.005,221,1.9,,
04:00,.003,25.5,22.8,15.4,.005,199,2.7,,
05:00,.002,25.3,23.0,40.8,.004,190,1.6,,
06:00,.005,25.3,23.5,16.1,.006,203,2.9,,
07:00,.005,25.4,25.4,20.2,.010,194,3.9,,
08:00,.002,25.6,27.0,21.0,.007,210,5.4,,
09:00,.002,25.6,28.8,29.1,.005,200,5.1,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,.003,25.5,24.5,23.5,.006,206,3.3,,
Max,.007,25.9,28.8,40.8,.010,221,5.4,,
Hr. of Max,00,00,09,05,07,03,08,,
Min,.002,25.3,22.8,13.8,.004,190,1.5,,
Count,10,10,10,10,10,10,10,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/5/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,9,56,7,7,46,,,,
01:00,10,56,6,6,46,,,,
02:00,16,56,11,11,46,,,,
03:00,10,56,6,6,46,,,,
04:00,13,57,9,9,46,,,,
05:00,14,57,10,10,46,,,,
06:00,13,56,,,46,,,,
07:00,18,55,11,10,45,,,,
08:00,26,55,13,12,45,,,,
09:00,24,55,11,11,45,,,,
10:00,24,55,15,14,45,,,,
11:00,22,55,8,8,45,,,,
12:00,19,55,7,7,44,,,,
13:00,34,56,16,15,45,,,,
14:00,,56,3,4,45,,,,
15:00,,55,8,8,45,,,,
16:00,18,55,10,10,45,,,,
17:00,15,56,5,6,45,,,,
18:00,11,56,8,8,46,,,,
19:00,12,56,6,6,46,,,,
20:00,21,56,13,12,46,,,,
21:00,25,56,13,12,46,,,,
22:00,22,56,15,14,46,,,,
23:00,19,56,13,13,46,,,,
Avg,17,56,9,9,46,,,,
Max,34,57,16,15,46,,,,
Hr. of Max,13,05,13,13,23,,,,
Min,9,55,3,4,44,,,,
Count,22,24,23,23,24,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/6/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,26,56,16,15,47,,,,
01:00,14,56,9,9,47,,,,
02:00,7,57,6,6,47,,,,
03:00,16,57,9,9,47,,,,
04:00,24,57,12,11,47,,,,
05:00,22,57,13,12,47,,,,
06:00,18,57,10,9,47,,,,
07:00,21,56,15,14,47,,,,
08:00,15,56,10,10,46,,,,
09:00,8,55,5,6,46,,,,
10:00,9,56,6,7,46,,,,
11:00,,55,1,2,46,,,,
12:00,,55,0,0,45,,,,
13:00,,55,7,7,45,,,,
14:00,,55,2,2,45,,,,
15:00,,56,0,1,45,,,,
16:00,,56,4,4,45,,,,
17:00,7,56,3,3,46,,,,
18:00,9,56,2,3,46,,,,
19:00,6,57,5,5,47,,,,
20:00,5,57,4,5,47,,,,
21:00,4,57,3,4,47,,,,
22:00,6,57,5,5,47,,,,
23:00,7,58,6,7,47,,,,
Avg,12,56,6,6,46,,,,
Max,26,58,16,15,47,,,,
Hr. of Max,00,23,00,00,23,,,,
Min,4,55,0,0,45,,,,
Count,18,24,24,24,24,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/7/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,10,58,6,6,48,,,,
01:00,30,59,19,18,48,,,,
02:00,56,59,34,32,49,,,,
03:00,66,60,30,28,49,,,,
04:00,56,60,32,29,49,,,,
05:00,51,60,28,26,49,,,,
06:00,59,59,30,27,49,,,,
07:00,73,58,44,40,48,,,,
08:00,11,58,10,10,48,,,,
09:00,10,57,3,4,48,,,,
10:00,11,57,9,9,48,,,,
11:00,3,57,2,2,47,,,,
12:00,8,57,8,8,47,,,,
13:00,6,57,4,5,47,,,,
14:00,5,57,5,5,47,,,,
15:00,7,57,6,6,47,,,,
16:00,10,57,9,9,46,,,,
17:00,17,58,12,12,47,,,,
18:00,24,58,12,12,47,,,,
19:00,21,59,13,13,48,,,,
20:00,1,58,5,5,48,,,,
21:00,13,59,9,9,48,,,,
22:00,12,59,7,7,49,,,,
23:00,9,59,7,7,49,,,,
Avg,23,58,14,13,48,,,,
Max,73,60,44,40,49,,,,
Hr. of Max,07,05,07,07,23,,,,
Min,1,57,2,2,46,,,,
Count,24,24,24,24,24,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/8/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,8,59,6,6,49,,,,
01:00,5,60,5,5,49,,,,
02:00,8,60,5,5,49,,,,
03:00,11,60,6,6,49,,,,
04:00,5,60,3,4,49,,,,
05:00,12,60,6,6,49,,,,
06:00,9,60,5,5,49,,,,
07:00,12,59,6,6,49,,,,
08:00,12,59,2,3,49,,,,
09:00,14,58,6,6,48,,,,
10:00,12,58,5,5,48,,,,
11:00,11,58,4,5,48,,,,
12:00,8,57,5,5,47,,,,
13:00,7,57,3,3,47,,,,
14:00,5,57,3,4,46,,,,
15:00,4,57,5,6,46,,,,
16:00,18,57,10,10,46,,,,
17:00,11,58,6,7,47,,,,
18:00,10,58,8,8,47,,,,
19:00,13,59,9,9,48,,,,
20:00,18,59,12,11,48,,,,
21:00,15,59,10,10,49,,,,
22:00,12,59,9,8,49,,,,
23:00,14,59,9,9,49,,,,
Avg,10,59,6,6,48,,,,
Max,18,60,12,11,49,,,,
Hr. of Max,20,06,20,20,23,,,,
Min,4,57,2,3,46,,,,
Count,24,24,24,24,24,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/9/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,13,60,8,8,49,,,,
01:00,11,60,8,8,49,,,,
02:00,11,60,8,8,49,,,,
03:00,11,60,8,8,49,,,,
04:00,16,60,10,10,49,,,,
05:00,10,60,7,7,49,,,,
06:00,12,59,9,9,49,,,,
07:00,18,58,9,9,48,,,,
08:00,12,57,6,6,47,,,,
09:00,14,57,9,9,47,,,,
10:00,10,57,6,6,47,,,,
11:00,13,57,6,6,47,,,,
12:00,14,57,7,7,46,,,,
13:00,14,57,7,7,46,,,,
14:00,13,57,7,7,46,,,,
15:00,14,57,8,8,46,,,,
16:00,20,57,12,12,46,,,,
17:00,22,58,13,13,47,,,,
18:00,10,58,9,8,47,,,,
19:00,9,58,7,7,48,,,,
20:00,12,58,8,8,48,,,,
21:00,10,58,6,7,48,,,,
22:00,7,58,5,5,48,,,,
23:00,5,58,4,4,48,,,,
Avg,12,58,7,7,48,,,,
Max,22,60,13,13,49,,,,
Hr. of Max,17,05,17,17,06,,,,
Min,5,57,4,4,46,,,,
Count,24,24,24,24,24,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/10/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,2,58,3,4,48,,,,
01:00,13,58,7,7,48,,,,
02:00,21,58,11,11,48,,,,
03:00,25,58,14,13,48,,,,
04:00,34,58,18,17,48,,,,
05:00,32,58,17,16,48,,,,
06:00,32,58,18,17,48,,,,
07:00,34,58,19,17,48,,,,
08:00,36,58,14,14,48,,,,
09:00,25,57,11,11,47,,,,
10:00,13,57,6,6,47,,,,
11:00,16,57,7,7,47,,,,
12:00,16,57,6,6,47,,,,
13:00,13,57,6,6,46,,,,
14:00,13,57,6,6,47,,,,
15:00,22,58,10,10,47,,,,
16:00,17,59,11,10,48,,,,
17:00,7,57,0,1,47,,,,
18:00,24,58,16,15,48,,,,
19:00,3,59,4,4,48,,,,
20:00,13,59,9,9,48,,,,
21:00,23,59,13,13,49,,,,
22:00,20,59,12,11,49,,,,
23:00,16,59,11,11,49,,,,
Avg,19,58,10,10,48,,,,
Max,36,59,19,17,49,,,,
Hr. of Max,08,23,07,07,23,,,,
Min,2,57,0,1,46,,,,
Count,24,24,24,24,24,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Liberty 2,,,,8/11/2016,,,Interval:,001h
,PM10,PM10_FL,PM25,PM25(2),PM25_FL,,,,
Hour,UG/M3,PERCENT,UG/M3,UG/M3,PERCENT,,,,
00:00,30,59,18,17,49,,,,
01:00,17,59,11,11,49,,,,
02:00,20,59,16,15,49,,,,
03:00,20,59,11,11,49,,,,
04:00,27,59,16,15,49,,,,
05:00,24,59,15,15,49,,,,
06:00,35,59,18,17,49,,,,
07:00,35,58,14,13,49,,,,
08:00,19,58,8,8,48,,,,
09:00,19,58,10,10,48,,,,
10:00,,,,,,,,,
11:00,,,,,,,,,
12:00,,,,,,,,,
13:00,,,,,,,,,
14:00,,,,,,,,,
15:00,,,,,,,,,
16:00,,,,,,,,,
17:00,,,,,,,,,
18:00,,,,,,,,,
19:00,,,,,,,,,
20:00,,,,,,,,,
21:00,,,,,,,,,
22:00,,,,,,,,,
23:00,,,,,,,,,
Avg,24,59,13,13,49,,,,
Max,35,59,18,17,49,,,,
Hr. of Max,07,06,06,06,07,,,,
Min,17,58,8,8,48,,,,
Count,10,10,10,10,10,,,,
Total,,,,,,,,,
Date Printed:,,08/11/2016 10:34,,,,,,Allegheny County Health Department,
,,,,Daily Summary Report,,,,,
Site:,Lincoln,,,,8/5/2016,,,Interval:,001h
,PER_F,PER_F2,PM10,PM25,,,,,
Hour,PERCENT,PERCENT,UG/M3,UG/M3,,,,,
00:00,27,40,13,8,,,,,
01:00,27,40,12,7,,,,,
02:00,27,40,12,7,,,,,
03:00,27,41,11,6,,,,,
04:00,27,41,16,10,,,,,
05:00,27,41,20,11,,,,,
06:00,27,41,15,9,,,,,
07:00,27,40,17,10,,,,,
08:00,26,40,26,17,,,,,
09:00,26,39,26,16,,,,,
10:00,26,39,29,19,,,,,
11:00,26,39,22,13,,,,,
12:00,26,39,19,11,,,,,
13:00,26,39,19,12,,,,,
14:00,26,39,24,12,,,,,
15:00,26,39,17,9,,,,,
16:00,26,39,19,11,,,,,
17:00,26,39,16,10,,,,,
18:00,27,40,8,4,,,,,
19:00,27,41,8,4,,,,,
20:00,27,41,10,7,,,,,
21:00,27,41,16,11,,,,,
22:00,27,41,15,9,,,,,
23:00,27,41,18,11,,,,,
Avg,27,40,17,10,,,,,
Max,27,41,29,19,,,,,
Hr. of Max,23,23,10,10,,,,,
Min,26,39,8,4,,,,,
Count,24,24,24,24,,,,,
