X,Y,STREETNAME,USRN,X_Coord,Y_Coord,OBJECTID
-6.83357990217819,54.6249362619011,TAMNASKEENY ROAD,10286,275388,375819,22989
-6.67419893235641,54.8468550038124,TAMNEY CRESCENT,10285,285215,400704,22990
-6.64235863518537,54.8469612168059,TAMNEY MARTIN ROAD,10284,287260,400755,22991
-7.31845376867407,54.9836639637129,TAMNEYMORE PARK,10283,243682,415341,22992
-6.67035348892068,54.8572697861113,TAMNEYMULLAN LANE,10282,285440,401868,22993
-6.68619256289071,54.9280432985507,TAMNEYRANKIN ROAD,10281,284275,409727,22994
-7.1834146084976,54.9907997718987,TAMNEYREAGH PARK,21210,252318,416228,22995
-7.28249529588263,54.9942453735247,TAMWORTH CRESCENT,10280,245972,416542,22996
-7.45534438194262,54.8233647693082,TAMWORTH GROVE,40016,235057,397419,22997
-6.89222161137217,54.5870281317178,TANDERAGEE ROAD,10279,271667,371538,22998
-6.54649597368134,54.3721855142754,TANDERAGEE STREET,26047,294511,348032,22999
-6.49238233768466,54.3064738907717,TANDRAGEE ROAD,10278,298184,340792,23000
-6.37547170351857,54.2461773078285,TANDRAGEE ROAD,31189,305948,334250,23001
-6.44273956839368,54.3955805760812,TANDRAGEE ROAD,23688,301196,350780,23002
-6.34515562578113,54.4509119819543,TANDRAGEE ROAD,25232,307389,357083,23003
-6.36881505928027,54.3661499909719,TANDRAGEE ROAD,21626,306073,347613,23004
-6.84354828420138,54.3730977876329,TANNAGHLANE ROAD,10277,275205,347776,23005
-6.3857649378432,54.4650640103459,TANNAGHMORE GREEN,23687,304719,358597,23006
-6.33633577180448,54.4836113140377,TANNAGHMORE NORTH ROAD,23686,307875,360736,23007
-6.35682926545185,54.7654322619122,TANNAGHMORE ROAD,25769,305813,392073,23008
-5.85451888108477,54.332815401114,TANNAGHMORE ROAD,10276,339610,344799,23009
-6.38816797657147,54.4604331601461,TANNAGHMORE WEST ROAD,23685,304575,358078,23010
-6.22423453878882,54.4814228646833,TANNERS COURT,24073,315146,360670,23011
-6.41983685694332,54.284754549878,TANNYOKY ROAD,25680,302960,338478,23012
-6.16794476955565,54.5538708740304,TANSY LANE,17124,318584,368827,23013
-6.17082158199182,54.5507248627173,TANSY ROAD,17125,318407,368472,23014
-6.18662681967473,54.3066927734008,TANVALLY ROAD,16763,318084,341285,23015
-7.18309507619129,54.9911479561962,TARA COURT,37439,252338,416267,23016
-5.67950593853204,54.6043033245943,TARA CRESCENT,10370,349996,375373,23017
-7.30635114209098,55.0287606556118,TARA PARK,10369,244407,420369,23018
-5.82039341348401,54.6501871053369,TARAWOOD,10368,340735,380188,23019
-5.92257624075221,54.5643346094078,TARAWOOD MEWS,10367,334423,370433,23020
-6.26915516488671,54.8638827209808,TARDREE GROVE,10366,311185,403167,23021
-5.82905426188987,54.7274529440171,TARDREE HEIGHTS,10365,339910,388770,23022
-5.98895240079662,54.5791406376268,TARDREE PARK,10364,330083,371956,23023
-6.06059662879798,54.511746974895,TARDREE PLACE,10363,325658,364325,23024
-6.14449165750376,54.7810024277806,TARDREE ROAD,22387,319433,394147,23025
-5.80084763935962,54.3549056921867,TAREESH LANE,10362,343024,347365,23026
-7.39696715247129,54.6157139732277,TARLUM ROAD,10361,239008,374334,23027
-7.64495783947216,54.3352116570766,TARMON BRAE,10360,223144,343000,23028
-7.34341549688367,55.0122855159583,TARNREAGH PARK,10359,242054,418512,23029
-6.21148413416844,54.7116525132305,TARRAGON PARK,10358,315320,386316,23030
-6.32422023723535,54.474998437503,TARRY DRIVE,23684,308683,359796,23031
-6.32531726489056,54.4828840973751,TARRY LANE,23683,308591,360672,23032
-6.42751716211141,54.4517607197132,TARSAN LANE,25231,302045,357055,23033
-6.5297463804233,54.4627513101692,TARTARAGHAN ROAD,25230,295389,358135,23034
-6.55539938876188,54.4573288434117,TARTHLOGUE ROAD,25229,293738,357497,23035
-6.70856432313486,54.5116917214699,TARTLAGHAN ROAD,10357,283694,363355,23036
-7.02959950894028,55.0130970973599,TARTNAKILLY ROAD,17407,262129,418836,23037
-6.66656180728031,54.2650415558672,TASSAGH ROAD,22321,286934,335952,23038
-6.50860520685603,54.1593908089945,TATE ROAD,17762,297474,324399,23039
-5.95397070742884,54.5845739544834,TATES AVENUE,10353,332327,372626,23040
-6.21721072531451,54.9848206199789,TATES LANE,24602,314177,416712,23041
-7.28631019277954,54.3340895578329,TATTENABUDDAGH LANE,10352,246475,343052,23042
-7.46195281442734,54.2932899336349,TATTINDERRY HEIGHTS,23838,235084,338409,23043
-7.3253159051722,54.2285929511389,TATTYCAM ROAD,35495,244050,331284,23044
-7.53587667152394,54.3211410967699,TATTYGARE HEIGHTS,23169,230250,341475,23045
-7.53556145809576,54.3204750952656,TATTYGARE PARK,23170,230271,341401,23046
-7.54082819970881,54.3429183302481,TATTYGARE ROAD,31193,229912,343897,23047
-7.2672729263299,54.5639547448127,TATTYKEEL COTTAGES,36956,247447,368652,23048
-7.39057464609414,54.5722118551938,TATTYKEEL ROAD,10351,239463,369495,23049
-7.41123846194746,54.3538184281027,TATTYKEERAN ROAD,36633,238330,345173,23050
-7.51524241310278,54.3272855444899,TATTYMACALL ROAD,36697,231588,342168,23051
-7.35887273948497,54.4680650255643,TATTYMOYLE ROAD,21348,241619,357920,23052
-7.3105644451722,54.6633489489367,TATTYNAGOLE ROAD,10350,244538,379688,23053
-7.36959848772037,54.3652777515172,TATTYNUCKLE ROAD,10349,241026,346472,23054
-7.34394172268221,54.676973245381,TATTYNURE ROAD,10348,242370,381184,23055
-7.30205889826798,54.5149134217583,TATTYREAGH ROAD,624,245251,363170,23056
-6.12727716772616,54.4478830237552,TAUGHBLANE ROAD,626,321529,357100,23057
-6.56396912094307,55.077214248934,TAUGHEY ROAD,17671,291769,426486,23058
-6.22570352433277,54.4482100290285,TAUGHLUMNY ROAD,19857,315144,356971,23059
-6.29334773576081,54.4628324139779,TAUGHRANE HEIGHTS,19856,310717,358490,23060
-5.93152243887779,54.63464305989,TAUNTON AVENUE,627,333614,378241,23061
-6.44237408289465,54.4190342913909,TAVANAGH AVENUE,24942,301162,353391,23062
-6.4483568242111,54.4188956962729,TAVANAGH GARDENS,24943,300774,353367,23063
-5.95599462333396,54.5870970144603,TAVANAGH STREET,860,332188,372903,23064
-6.08198182798484,55.0882098994215,TAVNAGHAN LANE,19529,322517,428449,23065
-6.2475728490516,54.7915649173247,TAVNAGHMORE ROAD,628,312772,395152,23066
-7.90679116294094,54.5161476645937,TAWNAWANNY ROAD,36757,206085,363087,23067
-6.93659726392247,55.0423497592749,TAYLOR PARK,667,268029,422179,23068
-6.05613307949645,54.508189121355,TAYLOR SQUARE,629,325958,363937,23069
-6.6672088055341,55.1296373791837,TAYLORS ROW,640,285064,432191,23070
-6.39380626651171,54.7886213472963,TAYLORSTOWN HILL,27046,303374,394599,23071
-6.40857263222455,54.7910619873463,TAYLORSTOWN ROAD,27047,302418,394849,23072
-6.5681979311534,54.4507071078043,TEAGY ROAD,24944,292923,356743,23073
-5.67491235600629,54.5836112816457,TEAL PARK,631,350369,373080,23074
-5.6740037811191,54.5838094665915,TEAL ROCKS,632,350427,373104,23075
-5.67524267516537,54.5827011039437,TEAL VIEW,638,350351,372978,23076
-5.81434518046922,54.3510266301997,TECONNAUGHT ROAD,636,342160,346906,23077
-5.97382966127423,54.6232829080151,TEDBURN PARK,635,330919,376897,23078
-7.56881396405228,54.5230856413726,TEDD ROAD,35506,227969,363941,23079
-6.9274476446747,54.9075681354926,TEEAVAN ROAD,20746,268844,407184,23080
-6.96151973079003,54.6696535745743,TEEBANE ROAD,634,267051,380667,23081
-6.04013987767852,54.5551825434668,TEELING AVENUE,21067,326848,369196,23082
-6.03773958627024,54.5555928640264,TEELING GROVE,21075,327002,369246,23083
-6.03841829605465,54.5559453010053,TEELING VIEW,21068,326957,369284,23084
-7.51667331802031,54.1606249712369,TEEMORE ROAD,31196,231622,323616,23085
-7.1015565088865,54.8856067724936,TEENAGHT ROAD,18570,257708,404582,23086
-6.63230216890425,54.1004293311582,TEER ROAD,19358,289521,317673,23087
-6.69070580203276,54.3651395669222,TEERAW ROAD,633,285154,347064,23088
-6.32246568165003,54.8879894429275,TEESHAN ROAD,666,307698,405767,23089
-5.92613695412529,54.598646780336,TELFAIR STREET,664,334080,374245,23090
-6.82646654538578,55.0081538612804,TEMAIN ROAD,663,275133,418485,23091
-6.03692182712069,54.5082559794143,TEMPLAR AVENUE,662,327202,363979,23092
-7.34619161111895,55.0280291422103,TEMPLE COURT,661,241860,420263,23093
-6.09190139870871,54.7011851724082,TEMPLE COURT,26928,323058,385354,23094
-6.32034840639085,54.1733086289661,TEMPLE HILL ROAD,660,309734,326224,23095
-7.32831355457298,55.0339231835353,TEMPLE PARK,859,242997,420930,23096
-6.7933335272205,55.1624732016217,TEMPLE PARK,18414,276956,435700,23097
-6.08896569139812,54.6986232076897,TEMPLE RISE,26929,323255,385074,23098
-6.7807166177471,54.9679800514712,TEMPLE ROAD,21519,278138,414063,23099
-7.26342071589677,55.0333230301781,TEMPLE ROAD,26715,247147,420905,23100
-6.1914243229215,54.5468928253101,TEMPLE ROAD,17081,317085,368011,23101
-6.09454053746243,54.7031314453608,TEMPLE WELL,26933,322882,385566,23102
-7.2753586117153,55.0486293708407,TEMPLEARD,17498,246366,422601,23103
-5.75183562050399,54.4339833687624,TEMPLEBURN ROAD,19290,345929,356266,23104
-5.90498642179868,54.6855898746241,TEMPLEFINN PARK,695,335158,383962,23105
-7.34363162649487,55.0239282403847,TEMPLEGROVE,676,242028,419808,23106
-5.90166449998984,54.5960594204592,TEMPLEMORE AVENUE,675,335670,374004,23107
-5.89731906480631,54.5936029250047,TEMPLEMORE CLOSE,650,335959,373739,23108
-7.33824963165315,55.0241326296506,TEMPLEMORE MEWS,649,242372,419834,23109
-7.32987670147798,55.0068040839224,TEMPLEMORE PARK,648,242926,417910,23110
-5.89722176457461,54.5930890830679,TEMPLEMORE PLACE,647,335967,373682,23111
-7.33428077621895,55.0239762332332,TEMPLEMORE ROAD,646,242626,419819,23112
-7.33791501052386,55.0235649000214,TEMPLEMORE STREET,645,242394,419771,23113
-7.33005454476828,55.0055115535942,TEMPLEMORE TERRACE,644,242916,417766,23114
-6.21927208160318,54.8064978411622,TEMPLEMOYLE,22397,314550,396860,23115
-6.01182242002836,54.7407419996319,TEMPLEPATRICK ROAD,643,328095,389900,23116
-6.67949559394012,54.5995282009456,TEMPLEREAGH ROAD,26602,285393,373167,23117
-6.10598241177206,54.6993037354361,TEMPLETON PARK,26932,322156,385120,23118
-7.2514738909719,55.0248512620732,TEMPLETOWN PARK,23915,247921,419970,23119
-7.56170388164909,54.3635683599548,TEMPO ROAD,31232,228540,346187,23120
-5.70077499397496,54.5757131919186,TEN ACRES,31208,348726,372146,23121
-5.95443653862369,54.6076822453297,TENNENT STREET,658,332222,375197,23122
-5.67624738805743,54.6628172041307,TENNYSON AVENUE,657,349991,381892,23123
-7.04794539227715,54.5960974926567,TERMON CRESCENT,26575,261586,372400,23124
-7.00772445399162,54.5863416106642,TERMON ROAD,24914,264201,371350,23125
-7.31132565526494,54.9949240905903,TERMON STREET,656,244126,416599,23126
-6.60969435509995,54.8130734783511,TERMONEENEY PARK,23070,289433,397024,23127
-5.80897093335339,54.7308023267076,TERN CRESCENT,655,341192,389183,23128
-5.67489058463994,54.5845363754574,TERN PARK,654,350367,373183,23129
-5.89732546135734,54.6006832923923,TERN STREET,653,335935,374527,23130
-6.66845221237227,55.1280789236956,TERRACE ROW,652,284988,432016,23131
-6.2951363807797,54.430198574004,TERRACE VIEW,27280,310689,354855,23132
-6.70604127309383,54.3681889126793,TERRASKANE ROAD,651,284151,347385,23133
-6.863198908605,54.5043867965352,TERRENEW ROAD,674,273692,362369,23134
-6.8543145401688,55.0269604667221,TERRYDOO ROAD,673,273317,420549,23135
-7.04926183452773,54.88761609062,TERRYDREEN ROAD,21267,261061,404850,23136
-6.80342480059852,54.4293958663043,TERRYGLASSOG ROAD,671,277706,354086,23137
-6.37536905435485,54.3466788804686,TERRYHOOGAN ROAD,26309,305697,345436,23138
-6.78012630260987,54.4325048162243,TERRYSCOLLOP ROAD,670,279212,354458,23139
-6.83419521834912,54.6364412890354,TERRYWHINNY LANE,31211,275327,377099,23140
-5.9398721400494,54.5905073921093,TEUTONIC GARDENS,668,333219,373313,23141
-6.94554630314505,55.0542132775946,THACKERAY PLACE,687,267437,423491,23142
-5.94763849529796,54.5883661862867,THALIA STREET,685,332724,373060,23143
-5.95944944774834,54.5922588130533,THAMES COURT,684,331948,373471,23144
-5.95948659010472,54.5927536137879,THAMES STREET,683,331944,373526,23145
-6.25283141133654,55.2020182028648,THE ABBEY,36795,311292,440831,23146
-8.08660476007245,54.4830228760673,THE ACRES,17734,194435,359399,23147
-7.44967634099985,54.2580452706358,THE ACRES,23215,235914,334492,23148
-5.53743081095606,54.6309323558457,THE ANCHORAGE,682,359071,378649,23149
-5.6505318458343,54.3944848442106,THE ANCHORAGE,22847,352648,352085,23150
-6.67377285092699,55.1165486886084,THE APPLE YARD,681,284673,430726,23151
-6.92111896978474,54.9331590349491,THE ARCHES,38933,269206,410039,23152
-5.76377886047081,54.4490133518259,THE ARCHES,31212,345101,357914,23153
-6.74980990524755,54.6559564467816,THE ASH,680,280737,379365,23154
-5.64540589633977,54.6410424334188,THE ASHES,679,352062,379535,23155
-5.70840045903598,54.7787745196895,THE ASHES,22221,347495,394729,23156
-5.80921502113278,54.7216778756988,THE AVENUE,678,341208,388167,23157
-6.42667270176163,54.4183006324312,THE AVENUE,24957,302183,353332,23158
-7.63771926188022,54.3524475112929,THE BAWN,677,223605,344921,23159
-6.03917345348726,55.1253243385415,THE BAY APARTMENTS,19595,325134,432656,23160
-7.26480026117893,54.977629321189,THE BEECHES,20175,247124,414704,23161
-7.27026210469372,54.6017029674093,THE BEECHES,38007,247210,372852,23162
-6.22413361265732,54.6142765587534,THE BEECHES,690,314779,375457,23163
-5.64636351181002,54.6418967137269,THE BEECHES,692,351997,379628,23164
-5.68828765563835,54.4727786948424,THE BEECHES,35532,349910,360717,23165
-7.59039768105909,54.4249725249933,THE BEECHES,28069,226635,353011,23166
-5.9250076145658,54.5475203053881,THE BEECHES,691,334321,368557,23167
-5.90313169389498,54.3754615185653,THE BEECHES,693,336307,349450,23168
-6.44869671300069,54.4286571554348,THE BEECHES,24956,300728,354453,23169
-6.32583362009193,54.1762781862376,THE BEECHES,688,309368,326546,23170
-6.29551956214344,54.8606800826321,THE BEECHES,694,309501,402769,23171
-5.84882882889416,54.8513395713124,THE BEECHES,689,338213,402519,23172
-6.63730456756275,54.8800359839763,THE BEECHES,27209,287513,404443,23173
-7.47426202874578,54.7887022767584,THE BEECHES,26451,233870,393551,23174
-6.11853921796631,54.567703543627,THE BEECHES MANOR,26652,321739,370451,23175
-6.15285194798317,54.4075394712954,THE BELFRY,35533,319988,352566,23176
-5.82056861951342,54.7227092479729,THE BIRCHES,856,340473,388259,23177
-6.04529341158446,54.7367491630119,THE BIRCHES,19766,325952,389395,23178
-6.3245949381547,54.1769887356057,THE BLACKTHORNS,855,309447,326627,23179
-7.32460569744111,54.9828718819789,THE BOLIES,40036,243289,415249,23180
-5.92456537406697,54.5714400218594,THE BOULEVARD,37396,334271,371220,23181
-6.6674252842772,55.1424317498654,THE BOULEVARD,854,285023,433615,23182
-5.70887818360029,54.7782983445077,THE BRACKENS,22222,347466,394675,23183
-5.94125401573054,54.6841811759788,THE BRACKENS,853,332824,383736,23184
-5.78793669947822,54.5065249346108,THE BRAE,17263,343333,364265,23185
-5.62100373815802,54.6744768540797,THE BRAE,22035,353511,383309,23186
-5.68937926227561,54.6425637526925,THE BRAMBLES,851,349218,379610,23187
-6.47343246820012,55.122916440648,THE BRAMBLES,19707,297440,431696,23188
-6.02018803212021,54.061666042375,THE BRAMBLES,22537,329681,314307,23189
-6.38519546645679,54.4701236347366,THE BRAMBLES,23401,304743,359161,23190
-7.43001319948532,54.8544819370186,THE BRAMBLES,35537,236657,400896,23191
-6.0836202759467,54.5186731652654,THE BRAMBLES,849,324146,365055,23192
-6.6999279507763,54.5453878410829,THE BRAMBLES,18740,284184,367116,23193
-6.60860447788562,54.7619616337128,THE BRAMBLES,848,289616,391336,23194
-6.66931237002434,55.1512288920762,THE BRAMBLES,850,284884,434592,23195
-6.31107294022382,54.7515878440911,THE BRAMBLES,25827,308795,390602,23196
-7.3423622398058,55.022196710139,THE BRANCH,846,242111,419616,23197
-6.93749485052397,55.0574849127231,THE BRICKFIELD,845,267946,423863,23198
-5.61666170249707,54.6752810410567,THE BRIGGS,22036,353788,383408,23199
-7.64798496874463,54.3479502179397,THE BROOK,844,222940,344417,23200
-6.13275216593432,54.2277358906825,THE BUNGALOWS DRUMNASCAMPH,31218,321823,332589,23201
-6.06382932479564,54.7270647782895,THE BURN ROAD,24827,324788,388284,23202
-5.75647434524389,54.5143014316892,THE BURN ROAD,19059,345343,365195,23203
-6.74519677964565,54.5038662087546,THE CAIRN,842,281337,362441,23204
-5.94635102548758,54.6799819118089,THE CAIRN,841,332509,383259,23205
-6.58959887681742,54.3012173358748,THE CAIRN ROAD,18893,291868,340076,23206
-5.86461441981246,54.6014671516498,THE CAIRNS,840,338046,374678,23207
-6.53566152705601,54.7689275830692,THE CAIRNS,39298,294295,392207,23208
-5.64626150185513,54.6415173372304,THE CEDARS,838,352005,379586,23209
-5.8943069772331,54.6779920602928,THE CEDARS,837,335872,383137,23210
-6.21488618420875,54.7105077577146,THE CEDARS,39214,315104,386183,23211
-5.563525227738,54.5377296979993,THE CHANDERIES,21949,357746,368218,23212
-5.56229919037385,54.6592466404965,THE CHASE,836,357356,381744,23213
-6.09385326839585,54.7220781166536,THE CHASE,24828,322869,387676,23214
-5.81852084644639,54.7235529372865,THE CHERRY WALK,835,340602,388357,23215
-5.92525215238571,54.5847047813929,THE CLOISTERS,834,334183,372695,23216
-5.96260481184343,54.9777030061126,THE CLONEY,21705,330497,416365,23217
-5.86724553471698,54.7043837657784,THE CLOSE,21910,337528,386127,23218
-5.821452518333,54.6480587116097,THE CLOSE,831,340674,379949,23219
-6.30670845380696,54.863495938231,THE CLOSE,833,308775,403065,23220
-6.03864521541005,54.5054806523761,THE CLOSE,830,327099,363667,23221
-5.98265954688712,54.5524852391763,THE CLOSE,832,330575,369001,23222
-6.20107320587434,54.8964129544098,THE COMMONS,17925,315463,406898,23223
-7.64525015504194,54.2959273011616,THE COMMONS,38612,223147,338627,23224
-5.93287731708566,54.5043737640842,THE COOPER,828,333953,363740,23225
-6.04855298924608,54.0776118522028,THE COTTAGES,31221,327775,316030,23226
-5.75228092638684,54.5487366821239,THE COTTAGES,39326,345492,369036,23227
-5.72509136214126,54.6663774933111,THE COURTYARD,39081,346827,382185,23228
-6.00012674735363,54.0611542893757,THE COVE,22538,330996,314287,23229
-5.7217812742524,54.3717332694513,THE CRAIG ROAD,768,348103,349401,23230
-5.56348928783019,54.6600793112958,THE CRANAGH,767,357276,381834,23231
-6.67973152498338,55.126432008525,THE CREEVE,766,284272,431819,23232
-6.27402538454208,54.8851364990889,THE CRESCENT,765,310814,405525,23233
-6.6159919963941,54.6487692269285,THE CRESCENT,18709,289389,378727,23234
-6.56103199774845,55.0652586252965,THE CRESCENT,37587,291984,425159,23235
-5.67349176142319,54.6497443398681,THE CRESCENT,763,350217,380443,23236
-6.65878457024696,55.1354019468051,THE CRESCENT,761,285589,432843,23237
-5.88777863814458,54.5172335171512,THE CRESCENT,18188,336831,365258,23238
-7.31374179983852,55.0263592815169,THE CRESCENT,759,243937,420097,23239
-6.71988698671557,55.1829957109202,THE CRESCENT,758,281595,438068,23240
-5.60807744338263,54.2618169983977,THE CRESCENT,16828,355906,337414,23241
-6.60587354049898,54.0743667998596,THE CRESCENT,19359,291307,314806,23242
-7.53939396237982,54.7941233739696,THE CRESCENT,18486,229676,394125,23243
-5.98473844637908,54.5523312180308,THE CRESCENT,762,330441,368980,23244
-6.50974942839964,55.0758708755341,THE CRESCENT,764,295235,426409,23245
-5.79535948608089,54.5054565312588,THE CRESCENT,17268,342856,364131,23246
-5.83224805461126,54.6423133117929,THE CRESCENT,760,339997,379288,23247
-7.45205837604677,54.517564047877,THE CROFT,20162,235534,363379,23248
-6.36864833476435,54.8512274839345,THE CROFT,16675,304830,401605,23249
-7.56718264156902,54.1730711971771,THE CROOK ROAD,35554,228314,324980,23250
-7.69155878728941,54.4779070262344,THE CURRAN,27841,220043,358870,23251
-6.19949303685408,54.3610736470178,THE CUT,757,317092,347316,23252
-6.11884999472536,54.8972874999181,THE CUTTINGS,17926,320735,407134,23253
-6.02420730773437,54.5432518611396,THE CUTTS,21074,327916,367897,23254
-6.73292771661668,54.6522413802181,THE DALES,756,281834,378971,23255
-5.89384081114763,54.5131791517068,THE DEMESNE,39553,336452,364795,23256
-6.71788733453202,55.1822021573281,THE DIAMOND,748,281724,437982,23257
-7.32297834276353,54.9960315251606,THE DIAMOND,7742,243379,416715,23258
-7.32189532402564,54.9953966992959,THE DIAMOND,750,243449,416645,23259
-6.36578601726603,54.85116203037,THE DIAMOND,16676,305014,401602,23260
-6.67082493247778,55.1316891129183,THE DIAMOND,752,284829,432415,23261
-6.55555890078521,54.9516337238694,THE DIAMOND,22957,292595,412518,23262
-5.91730971808865,54.663600572069,THE DIAMOND,749,334436,381491,23263
-6.9266072735738,54.5941027513392,THE DIAMOND,24915,269432,372291,23264
-7.59298653385185,54.7086716303907,THE DIAMOND,753,226284,384591,23265
-6.26970192182916,54.6402906417502,THE DIAMOND ROAD,747,311764,378279,23266
-5.93736894907658,54.5693229310025,THE DRIVE,37709,333450,370960,23267
-5.91001265512192,54.400874642134,THE DRUMLINS,746,335776,352265,23268
-6.3198773387633,54.1883248883661,THE ELMS,744,309725,327896,23269
-5.64606817149241,54.6427176406501,THE ELMS,745,352013,379720,23270
-6.72654425305313,54.5139308150347,THE ELMS,18002,282525,363583,23271
-5.85159949185844,54.6364046525345,THE ESPLANADE,36240,338768,378592,23272
-5.83895309940505,54.6417862669245,THE ESPLANADE,743,339566,379216,23273
-6.25313217729443,55.2091375700099,THE EVERGLADES,742,311253,441623,23274
-6.43866926192479,54.4074773487258,THE FAIRWAYS,24955,301431,352110,23275
-5.57122758257275,54.3021734655504,THE FAIRWAYS,17351,358152,341987,23276
-5.55674749827497,54.3673357048161,THE FAIRWAYS,26674,358843,349271,23277
-6.54755744858036,54.9527691180401,THE FAIRWAYS,22958,293105,412655,23278
-6.79005346375808,55.1630155919986,THE FAIRWAYS,18415,277164,435764,23279
-5.88528547904028,54.2204196379242,THE FAIRWAYS,740,337984,332230,23280
-6.22224245357461,54.8865007250328,THE FAIRWAYS,17929,314133,405760,23281
-6.32687484082934,55.1267410563331,THE FERNS,36796,306779,432336,23282
-6.41405002609764,54.4296086707457,THE FIRS,24954,302974,354609,23283
-6.11812560314355,54.4994756316652,THE FIRS,739,321969,362858,23284
-6.19412991560226,54.7145755975513,THE FOLLY,737,316430,386670,23285
-6.00566461336637,54.0638431222632,THE FORGE,36405,330625,314576,23286
-5.74152555593389,54.6749875696861,THE FORT,22110,345736,383109,23287
-6.68001679964429,54.8503321533752,THE FORT,736,284834,401084,23288
-7.32366101163018,54.9926039209832,THE FOUNTAIN,735,243339,416333,23289
-7.64654982471022,54.4022242998233,THE FOUR OAKS,27678,223003,350459,23290
-6.32923333787591,54.745101363639,THE GABLES,25834,307643,389852,23291
-5.90414663535415,54.5471335572881,THE GABLES,38166,335672,368554,23292
-5.53733415989352,54.3833945192026,THE GABLES,39330,360042,351102,23293
-6.39983316879364,54.1958650800969,THE GARDENS,17821,304487,328614,23294
-6.40119283622606,54.4115420010168,THE GLADE,24953,303854,352617,23295
-5.86321708292709,54.6936565319214,THE GLADE,21911,337824,384941,23296
-5.95322605919582,54.6949592756825,THE GLADE,734,332017,384913,23297
-6.42775703967752,54.4350438134693,THE GLEBE,24952,302071,355194,23298
-6.34549563220109,54.1694608936627,THE GLEN,733,308102,325757,23299
-6.29926911990735,54.5070840297453,THE GLEN,16574,310214,363406,23300
-6.29733031559772,54.4371207436761,THE GRANARY,27281,310528,355622,23301
-5.79157000660849,54.5061511000961,THE GRANARY,17264,343099,364216,23302
-6.19232663733642,54.7069748393219,THE GRANGE,732,316568,385827,23303
-5.83718185452583,54.4561637982991,THE GRANGE,26299,340316,358561,23304
-5.87966627662426,54.6843046677206,THE GRANGE,728,336795,383868,23305
-6.35065545484101,54.4786235694225,THE GRANGE,23402,306960,360159,23306
-5.74382335678946,54.543466429995,THE GRANGE,19060,346058,368467,23307
-5.84940195382451,54.6076131274737,THE GRANGE,729,339008,375392,23308
-6.0921568053772,54.7248186697298,THE GRANGE,24829,322970,387984,23309
-6.2888007293721,54.856416952968,THE GRANGE,731,309944,402305,23310
-6.21203348166167,54.593326150727,THE GRANGE,21769,315620,373145,23311
-6.27747877334334,54.3404780353071,THE GRANGE,730,312079,344897,23312
-6.00380571323435,54.5553249959855,THE GREEN,21073,329198,369278,23313
-5.85106698460019,54.3674379840244,THE GREEN,20210,339717,348659,23314
-6.05955950888528,54.512125665322,THE GREEN,725,325724,364369,23315
-6.40895308459433,54.4068467922268,THE GREEN,24951,303362,352083,23316
-5.67855301666295,54.6281056275718,THE GREEN,19119,349970,378024,23317
-5.84008067047183,54.6316262099781,THE GREEN,726,339528,378083,23318
-5.67391654767865,54.6471916416695,THE GREEN,727,350199,380158,23319
-6.64121045194027,54.8815710192425,THE GREEN,27208,287259,404609,23320
-6.02261151120753,54.4870966371932,THE GROVE,722,328195,361650,23321
-5.83811218583632,54.6328220334241,THE GROVE,723,339651,378220,23322
-5.91039714811742,54.4002792823241,THE GROVE,724,335753,352198,23323
-6.15031179644233,54.6956940663662,THE HAMLET,31239,319309,384642,23324
-5.79268878590967,54.5043025732648,THE HAMPTONS,17267,343033,364008,23325
-5.99392592532626,54.0608263388249,THE HARBOUR,22540,331403,314262,23326
-5.80739011870655,54.8470579429889,THE HARBOUR HIGHWAY,31241,340889,402125,23327
-7.33434778476248,55.0218207562072,THE HAWTHORNES,721,242624,419579,23328
-6.67139662288895,55.1555365817567,THE HAWTHORNS,31242,284742,435069,23329
-6.41619521326265,54.4387111311944,THE HAWTHORNS,24950,302812,355619,23330
-5.90788493771309,54.103965036931,THE HAWTHORNS,719,336894,319226,23331
-5.99344462773579,54.556662995451,THE HAWTHORNS,720,329864,369446,23332
-7.4746011189783,54.7901230522757,THE HAWTHORNS,26453,233847,393709,23333
-5.81976173653308,54.3483750720179,THE HEIGHTS,718,341817,346600,23334
-5.98574026041263,54.5326348096524,THE HERMITAGE,21072,330439,366786,23335
-6.66623034181141,54.3546204929183,THE HERMITAGE,717,286767,345923,23336
-6.32431370046774,54.7540445737822,THE HERMITAGE,25828,307936,390855,23337
-5.61779100059673,54.6750606527183,THE HILL,22039,353716,383381,23338
-6.71833501497188,55.1873271839909,THE HILL,715,281685,438552,23339
-5.98403761640363,54.5527508160472,THE HILL,716,330485,369028,23340
-6.01979295451305,54.5409064558828,THE HILL,21071,328209,367644,23341
-5.82134062070851,54.7242326247156,THE HOLLIES,714,340418,388427,23342
-5.90071736743855,54.512490118953,THE HOLLOW,18189,336009,364705,23343
-6.30485795592643,54.8634251937025,THE HOLLOW,713,308894,403060,23344
-6.27753818463397,54.5274407667703,THE HOLLOW ROAD,16578,311566,365706,23345
-6.69945804209762,54.4469359836948,THE HOLLOWS,24429,284417,356158,23346
-6.32940142612407,54.4466700271038,THE HOLLOWS,23404,308422,356635,23347
-5.97773753128597,54.5232556050866,THE HOMESTEAD,39704,330987,365757,23348
-5.78211346568472,54.7228021643055,THE HORSE PARK,712,342950,388347,23349
