X,Y,OBJECTID_1,OBJECTID,Muni,Ward,District,LocName,Prefix,House,Street,Suffix1,Suffix2,City,Zip,Parcel,Leadman,Region,DistrictCO,DistrictSE,DistrictLE,MuniName,OrigAddres,MWD,POINT_X,POINT_Y
-79.7867549594949,40.3663603472435,721,722,179,3,1,EAST ALLEGHENY HIGH SCHOOL, ,1150,JACKS RUN,RD, ,NORTH VERSAILLES,15137-2726,0646D00385000000,33,6,18,45,25,N VERSAILLES,1150 JACKS RUN RD,1790301,1401011.35839,382859.463409
-79.7873327643234,40.366350150839,722,723,179,3,2,EAST ALLEGHENY HIGH SCHOOL, ,1150,JACKS RUN,RD, ,NORTH VERSAILLES,15137-2726,0646D00385000000,33,6,18,45,25,N VERSAILLES,1150 JACKS RUN RD,1790302,1400850.31086,382859.463409
-79.8250972422124,40.3743446143946,723,724,179,4,1,GREEN VALLEY ELEMENTARY SCHOOL, ,3290,CREST VIEW,DR, ,NORTH VERSAILLES,15137-2244,0459B00375000000,33,6,14,45,34,N VERSAILLES,3290 CREST VIEW DR,1790401,1390398.55515,386015.996131
-79.8249722519133,40.3744637006795,724,725,179,4,2,GREEN VALLEY ELEMENTARY SCHOOL, ,3290,CREST VIEW,DR, ,NORTH VERSAILLES,15137-2244,0459B00375000000,33,6,14,45,34,N VERSAILLES,3290 CREST VIEW DR,1790402,1390434.38884,386058.548627
-79.7968208674185,40.3743906322201,725,726,179,6,1,NORTH VERSAILLES VOL FIRE CO, ,1021,BROAD,ST, ,NORTH VERSAILLES,15137-2101,0645A00335000000,33,6,14,45,34,N VERSAILLES,1021 BROAD ST,1790601,1398275.04971,385848.914182
-79.9463805843392,40.4444941417391,726,727,188,14,7,CARNEGIE MELLON UNIVERSITY ALUMNI LOUNGE, ,5000,FORBES,AVE, ,PITTSBURGH,15217,0052N00184000000,02,2,14,43,23,PITTSBURGH,5000 FORBES AVE,1881407,1357252.47196,412380.514798
-79.7971034042537,40.3745020786731,727,728,179,6,2,NORTH VERSAILLES VOL FIRE CO, ,1021,BROAD,ST, ,NORTH VERSAILLES,15137-2101,0645A00335000000,33,6,14,45,34,N VERSAILLES,1021 BROAD ST,1790602,1398197.29273,385891.327158
-79.8330299065652,40.3862098037033,728,729,179,7,0,MT CARMEL BAPTIST CHURCH 1ST FL, ,90,PORT PERRY,RD, ,NORTH VERSAILLES,15137,0376S00214000000,33,6,14,45,35,N VERSAILLES,90 PORT PERRY ROAD,1790700,1388290.94556,390389.257793
-80.1839982641917,40.3964929135751,729,730,180,0,1,OAKDALE COMMUNITY CENTER 1ST FL, ,104,SEMINARY,AVE, ,OAKDALE,15071-9745,0492S00079000000,49,5,18,37,46,OAKDALE,104 SEMINARY AVE,1800001,1290657.98061,396634.030014
-80.1841612007044,40.3965428641275,730,731,180,0,2,OAKDALE COMMUNITY CENTER 1ST FL, ,104,SEMINARY,AVE, ,OAKDALE,15071-9745,0492S00079000000,49,5,18,37,46,OAKDALE,104 SEMINARY AVE,1800002,1290613.11742,396653.470751
-79.8330525064312,40.5208949908517,731,732,181,0,1,10TH ST ELEM SCH., ,901,PENNSYLVANIA,AVE, ,OAKMONT,15139-1352,0362S00004000000,56,3,4,38,33,OAKMONT,901 PENNSYLVANIA AVE,1810001,1389441.89042,439441.573952
-79.8331544215853,40.520958903577,732,733,181,0,2,10TH ST ELEM SCH., ,901,PENNSYLVANIA,AVE, ,OAKMONT,15139-1352,0362S00004000000,56,3,4,38,33,OAKMONT,901 PENNSYLVANIA AVE,1810002,1389414.11386,439465.51925
-79.8389121862615,40.5229438678907,733,734,181,0,3,MUNICIPAL BLDG., ,206,5TH,ST, ,OAKMONT,15139-1813,0362R00196000000,56,3,4,38,33,OAKMONT,206 5TH ST,1810003,1387830.94058,440226.256213
-79.8394616828007,40.5191304649017,734,735,181,0,4,OAKMONT UNITED METHODIST CHURCH, ,419,MARYLAND,AVE, ,OAKMONT,15139-1665,0363C00262000001,56,3,4,38,33,OAKMONT,419 MARYLAND AVE,1810004,1387645.35496,438841.018909
-79.8394643288941,40.5192157974963,735,736,181,0,5,OAKMONT UNITED METHODIST CHURCH, ,419,MARYLAND,AVE, ,OAKMONT,15139-1665,0363C00262000001,56,3,4,38,33,OAKMONT,419 MARYLAND AVE,1810005,1387645.35496,438872.114707
-79.8461802252048,40.5179412783397,736,737,181,0,6,RIVERVIEW COMMUNITY ACTION CORP, ,501,2ND,ST, ,OAKMONT,15139-2000,0363E00107000000,56,3,4,38,33,OAKMONT,330 DELAWARE AVE,1810006,1387223.14907,438154.767703
-79.8828445847476,40.4952928506167,737,738,182,1,2,MUNICIPAL BLDG COUNCIL CHAMBERS, ,325,FOX CHAPEL,RD, ,PITTSBURGH,15238-2302,0227J00120000000,38,3,4,38,30,OHARA,325 FOX CHAPEL RD,1820102,1375377.82611,430447.731718
-79.9183008757562,40.5128636995897,738,739,182,2,1,KERR ELEMENTARY SCH MULTI  PURP, ,341,KITTANNING,PIKE, ,PITTSBURGH,15215-1040,0286M00110000000,38,3,4,38,30,OHARA,341 KITTANNING PIKE,1820201,1365676.89938,437087.03373
-79.9183126095334,40.5129951754545,739,740,182,2,2,KERR ELEMENTARY SCH MULTI  PURP, ,341,KITTANNING,PIKE, ,PITTSBURGH,15215-1040,0286M00110000000,38,3,4,38,30,OHARA,341 KITTANNING PIKE,1820202,1365674.81391,437134.996731
-79.9219439382112,40.5018612279507,740,741,182,3,1,PLEASANT VALLEY VOL FIRE CO., ,152,KITTANNING,PIKE, ,PITTSBURGH,15215-1355,0223R00274000000,38,3,4,38,30,OHARA,152 KITTANNING PIKE,1820301,1364565.70193,433104.895978
-79.9307472649945,40.5013440177599,741,742,182,3,2,PARKVIEW VOL FIRE DEPT., ,726,MIDWAY,DR, ,PITTSBURGH,15215-1358,0223N00028000000,38,3,4,38,30,OHARA,726 MIDWAY DR,1820302,1362113.67566,432976.857368
-79.8829221816596,40.4949546921687,742,743,182,4,1,MUNICIPAL BUILDING LOBBY, ,325,FOX CHAPEL,RD, ,PITTSBURGH,15238-2302,0227J00120000000,38,3,4,38,30,OHARA,325 FOX CHAPEL RD,1820401,1375353.27634,430325.097047
-79.9183472954371,40.5131405364831,743,744,182,4,2,KERR  ELEMENTARY SCH  MULTI PURP, ,341,KITTANNING,PIKE, ,PITTSBURGH,15215-1040,0286M00110000000,38,3,4,38,30,OHARA,341 KITTANNING PIKE,1820402,1365666.47262,437188.173066
-79.8638144241426,40.5152039294057,744,745,182,5,1,REC RM ENT O'HARA ELEM SCH STAGE, ,115,CABIN,LN, ,PITTSBURGH,15238-2500,0290J00100000000,38,3,4,38,30,OHARA,115 CABIN LN,1820501,1380842.51675,437572.085499
-79.8637122538824,40.5155509279931,745,746,182,5,2,REC RM ENT O'HARA ELEM SCH STAGE, ,115,CABIN,LN, ,PITTSBURGH,15238-2500,0290J00100000000,38,3,4,38,30,OHARA,115 CABIN LN,1820502,1380873.94088,437697.782283
-79.8179290262654,40.3810236366226,746,747,179,5,1,SENIOR CITIZEN BLDG, ,1401,GREENSBURG,PIKE, ,NORTH VERSAILLES,15137,0458H00087000000,33,6,14,45,35,N VERSAILLES,1401 GREENSBURG PIKE,1790501,1392452.15573,388401.623197
-79.8177226794425,40.3809312689846,747,748,179,5,2,SENIOR CITIZEN BLDG, ,1401,GREENSBURG,PIKE, ,NORTH VERSAILLES,15137,0458H00087000000,33,6,14,45,35,N VERSAILLES,1401 GREENSBURG PIKE,1790502,1392508.83807,388366.637204
-80.1089803388798,40.5606172221625,748,749,183,0,2,OHIO TWP.  NATURE CTR COMMUNITY RM GROUND FL, ,325,NICHOLSON,RD, ,PITTSBURGH,15237-1047,0513E00207000000,36,4,4,37,44,OHIO,1520 ROOSEVELT RD,1830002,1315899.78083,450157.455737
-80.1686330631378,40.5309010582057,749,750,184,0,1,OSBORNE ELEMENTARY SCHOOL, ,1414,BEAVER,ST, ,SEWICKLEY,15143-2010,0421S00320000000,37,4,4,37,44,OSBORNE,1414 BEAVER ST,1840001,1296276.8184,445463.079504
-79.8633176493222,40.4749226601015,750,751,185,1,1,HILLTOP COMM ALLIANCE CHURCH, ,8351,PIERCE,ST, ,VERONA,15147,0294J00075000000,35,6,14,43,32,PENN HILLS,8351 PIERCE STREET,1850101,1380629.46406,422898.407564
-79.8626003926623,40.4597312168916,751,752,185,1,2,VICTORY TEMPLE AUD BACK ENT, ,2824,GRAHAM,BLVD, ,PENN HILLS,15235-1521,0296E00393000000,35,6,14,43,32,PENN HILLS,2824 GRAHAM BLVD,1850102,1380696.56956,417360.961873
-79.8624072451935,40.4597734973349,752,753,185,1,3,VICTORY TEMPLE AUD BACK ENT, ,2824,GRAHAM,BLVD, ,PENN HILLS,15235-1521,0296E00393000000,35,6,14,43,32,PENN HILLS,2824 GRAHAM BLVD,1850103,1380750.66864,417375.074573
-79.8772025365054,40.4775268114446,753,754,185,1,4,PENN HILLS MULTI PURPOSE CENTER, ,2025,LINCOLN,"RD
RD", ,PENN HILLS,15235-1107,0229F00026000000,35,6,14,43,32,PENN HILLS,2025 LINCOLN RD,1850104,1375020.59088,420402.604152
-79.8774374151683,40.4774545772587,754,755,185,1,5,PENN HILLS MULTI PURPOSE CENTER, ,2025,LINCOLN,RD, ,PENN HILLS,15235-1107,0229F00026000000,35,6,14,43,32,PENN HILLS,2025 LINCOLN RD,1850105,1375031.50962,420372.18779
-79.8593254072446,40.462494880083,755,756,185,2,1,LAKETON HGTS METHODIST CHURCH, ,9601,FRANKSTOWN,RD, ,PENN HILLS,15235-1542,0296B00169000000,35,6,14,43,32,PENN HILLS,9601 FRANKSTOWN RD,1850201,1381631.66434,418345.696622
-79.8624446446132,40.4596178113159,756,757,185,2,2,VICTORY TEMPLE, ,2824,GRAHAM,BLVD, ,PENN HILLS,15235-1521,0296E00393000000,35,6,14,43,32,PENN HILLS,2824 GRAHAM BLVD,1850202,1380738.908,417318.623434
-79.8455921682815,40.4610795310468,757,758,185,2,3,HEBRON U.P. CHURCH-ROOM 110, ,10460,FRANKSTOWN,RD, ,PENN HILLS,15235-2916,0369A00264000000,35,6,14,43,32,PENN HILLS,10460 FRANKSTOWN RD,1850203,1385439.65416,417739.262964
-79.8138745817248,40.4623019810549,758,759,185,6,4,FREE METHODIST CHURCH, ,715,UNIVERSAL,RD, ,PENN HILLS,15235-3839,0539A00108000000,35,6,14,43,32,PENN HILLS,309 COLLINS DR,1850604,1394006.46698,419503.902342
-79.8147330025579,40.4665046381747,759,760,185,6,5,PENN HILLS SENIOR HIGH SCHOOL, ,12200,GARLAND,DR, ,PENN HILLS,15235-3436,0538J00015000000,35,6,18,43,32,PENN HILLS,12200 GARLAND DR,1850605,1393315.11186,419934.179774
-79.7794494424671,40.4773298888705,760,761,185,6,6,PENN HILLS ALLIANCE CHURCH, ,7605,SALTSBURG,RD, ,PENN HILLS,15235-3644,0739J00070000000,56,6,14,43,32,PENN HILLS,2501 MAIN ST,1850606,1400485.96982,421515.001505
-79.8134568381692,40.4812101128467,761,762,185,7,1,LINTON INTERMEDIATE SCHOOL, ,250,ASTER,ST, ,PENN HILLS,15235-2059,0537A00294000000,56,3,14,43,32,PENN HILLS,250 ASTER ST,1850701,1394550.43478,424860.311496
-79.8128793781686,40.4814509017618,762,763,185,7,2,LINTON INTERMEDIATE SCHOOL, ,250,ASTER,ST, ,PENN HILLS,15235-2059,0537A00294000000,56,3,14,43,32,PENN HILLS,250 ASTER ST,1850702,1394713.0751,424944.254955
-79.8137498016739,40.4815362070125,763,764,185,7,3,LINTON INTERMEDIATE SCHOOL-GYM, ,250,ASTER,ST, ,PENN HILLS,15235-2059,0537A00294000000,56,3,14,43,32,PENN HILLS,250 ASTER ST,1850703,1394471.73783,424980.980176
-79.7929591367107,40.491987571582,764,765,185,7,4,NORTH BESSEMER FIRE HALL, ,1701,LEECHBURG,RD, ,PENN HILLS,15235-2352,0633B00164000000,56,3,14,43,32,PENN HILLS,1701 LEECHBURG RD,1850704,1400341.66635,428652.955275
-79.8199099979722,40.4723708949489,765,766,185,7,5,TOWNSHIP BUILDING, ,12245,FRANKSTOWN,RD, ,PENN HILLS,15235-3405,0449D00043000000,35,3,18,43,32,PENN HILLS,12245 FRANKSTOWN RD,1850705,1392680.34816,421683.062228
-79.8029596837727,40.4822454484497,766,767,185,7,6,TRINITY TOWER UNITED METH CHURCH, ,6729,SALTSBURG,RD, ,PENN HILLS,15235-2118,0537D00201000000,56,3,14,43,32,PENN HILLS,6729 SALTSBURG RD,1850706,1397478.45739,425169.334791
-79.7930667481483,40.4920350112455,767,768,185,7,7,NORTH BESSEMER FIRE HALL, ,1701,LEECHBURG,RD, ,PENN HILLS,15235-2352,0633B00164000000,56,3,14,43,32,PENN HILLS,1701 LEECHBURG RD,1850707,1400312.14416,428670.925335
-79.817898072891,40.4955223746518,768,769,185,8,1,ST. GERARD MAJELLA CHURCH HALL, ,121,DAWN,DR, ,VERONA,15147-2920,0446M00223000000,56,3,14,43,32,PENN HILLS,121 DAWN DR,1850801,1393437.41112,430101.766332
-79.8369396938853,40.4869023124249,769,770,185,8,3,ROSEDALE VFD, ,5806,VERONA,RD, ,VERONA,15147-2829,0366M00282000000,56,3,14,43,32,PENN HILLS,100 PENN SCHOOL DR,1850803,1389000.4523,429137.375791
-79.8181534877531,40.4953877211957,770,771,185,8,4,ST GERARD MAJELLA CHURCH, ,121,DAWN,DR, ,VERONA,15147-2914,0446M00223000000,56,3,14,43,32,PENN HILLS,700 IDAHO AVE,1850804,1394596.0725,429673.861256
-79.8183724592717,40.4954808801986,771,772,185,8,5,ST. GERARD MAJELLA CHURCH HALL, ,121,DAWN,DR, ,VERONA,15147-2920,0446M00223000000,56,3,14,43,32,PENN HILLS,121 DAWN DR,1850805,1393305.15884,430089.743537
-79.8183798945035,40.4950185847363,772,773,185,8,6,ST. GERARD MAJELLA CHURCH HALL, ,121,DAWN,DR, ,VERONA,15147-2920,0446M00223000000,56,3,14,43,32,PENN HILLS,121 DAWN DR,1850806,1393299.14745,429921.422536
-79.8407393263769,40.482726602854,773,774,185,9,1,ROSEDALE UN METH CH SOCIAL HALL, ,5501,3RD,ST, ,VERONA,15147-2441,0366R00357000000,56,3,18,43,32,PENN HILLS,5501 3RD ST,1850901,1386976.3004,425591.102594
-79.8368839750412,40.4867459435155,774,775,185,9,2,ROSEDALE VFD, ,5806,VERONA,RD, ,VERONA,15147-2829,0366M00282000000,56,3,14,43,32,PENN HILLS,100 PENN SCHOOL DR,1850902,1388988.77618,429300.841981
-79.8410371052119,40.4828627862526,775,776,185,9,3,ROSEDALE UN METH CHURCH, ,5501,3RD,ST, ,VERONA,15147-2441,0366R00357000000,56,3,18,43,32,PENN HILLS,5501 3RD ST,1850903,1386894.66559,425642.661312
-79.8414790638231,40.4788389673868,776,777,185,9,4,ALL SAINTS EPISCOPAL CHURCH, ,1620,RANDOLPH,LN, ,VERONA,15147-3010,0367G00317000000,56,3,18,43,32,PENN HILLS,1620 RANDOLPH LN,1850904,1386737.04749,424180.09949
-79.863209099548,40.4748436414748,777,778,185,9,5,HILLTOP COMM ALLIANCE CH., ,8351,PIERCE,ST, ,VERONA,15147,0294J00075000000,35,3,14,43,32,PENN HILLS,8351 PIERCE STREET,1850905,1380658.96526,422868.906355
-80.0167294567773,40.6598711642471,778,779,186,0,1,PINE RICHLAND STADIUM, ,700,WARRENDALE,RD, ,GIBSONIA,15044-6175,2186J00001000000,42,4,4,40,28,PINE,700 WARRENDALE RD,1860001,1339692.4936,491312.734684
-80.0166386317444,40.6592688950109,779,780,186,0,2,PINE RICHLAND STADIUM, ,700,WARRENDALE,RD, ,GIBSONIA,15044-6175,2186J00001000000,42,4,4,40,28,PINE,700 WARRENDALE RD,1860002,1339712.05271,491092.744354
-80.0165394854176,40.6595673669283,780,781,186,0,3,PINE RICHLAND STADIUM, ,700,WARRENDALE,RD, ,GIBSONIA,15044-6175,2186J00001000000,42,4,4,40,28,PINE,700 WARRENDALE RD,1860003,1339742.34132,491200.740737
-80.0234677181029,40.6157601498789,781,782,186,0,6,NORTH PARK SKATING RINK MAIN FLOOR, ,303,PEARCE MILL,RD, ,WEXFORD,15090,0946A00187000000,42,4,4,40,28,PINE,12000 KUMMER ROAD,1860006,1337409.99711,475295.870144
-80.0237984500179,40.61588239195,782,783,186,0,8,NORTH PARK SKATING RINK MAIN FLOOR, ,303,PEARCE MILL,RD, ,WEXFORD,15090,0946A00187000000,42,4,4,40,28,PINE,12000 KUMMER ROAD,1860008,1337319.35625,475342.753397
-79.7809173644171,40.4044332584928,783,784,187,0,1,PITCAIRN ASSEMBLY OF GOD CHURCH, ,520,WALL,AVE, ,PITCAIRN,15140-1323,0746N00269000001,29,6,18,45,25,PITCAIRN,520 WALL AVE,1870001,1402956.5065,396688.141629
-79.7775249342062,40.4009000027105,784,785,187,0,2,PITCAIRN HOSE CO #1-FIRST FLOOR, ,100,CENTER,AVE, ,PITCAIRN,15140-1414,0747F00206000000,29,6,14,45,25,PITCAIRN,100 CENTER AVE,1870002,1403871.47223,395379.619934
-79.987285866521,40.4375475452601,785,786,188,1,2,#4 ENGINE HOUSE, ,1324,FORBES,AVE, ,PITTSBURGH,15219-4717,0002L00121000000,01,7,14,42,19,PITTSBURGH,1344 FORBES AVE,1880102,1345806.92377,410136.450345
-80.0019329221466,40.4430708268477,786,787,188,2,1,ROOSEVELT ARMS APARTMENTS, ,609,PENN,AVE, ,PITTSBURGH,15222-3201,0008S00038000000,01,7,14,42,19,PITTSBURGH,609 PENN AVE,1880201,1341782.45832,412251.539032
-79.9819707482903,40.4516873898209,787,788,188,2,2,EMS TRAINING CTR, ,220,22ND,ST, ,PITTSBURGH,15235-2064,0010A00055000000,01,7,14,42,20,PITTSBURGH,226 LIBERTO RD,1880202,1347416.11698,415248.508636
-79.9807073194777,40.444501408613,788,789,188,3,1,EBENEZER BAPTIST CHURCH, ,2001,WYLIE,AVE, ,PITTSBURGH,15219-5541,0010N00062000002,01,7,14,38,19,PITTSBURGH,444 MILLER ST,1880301,1347755.02107,410471.163027
-79.9871886074042,40.4440725213121,789,790,188,3,2,MULTIPURPOSE RM-K.LEROY IRVIS TOWERS, ,715,MERCER,ST, ,PITTSBURGH,15219-4147,0009R00120000000,01,7,14,42,19,PITTSBURGH,715 MERCER ST,1880302,1345894.199,412512.044912
-79.9907505845416,40.4399158005198,790,791,188,3,4,EPIPHANY CHURCH, ,1018,CENTRE,AVE, ,PITTSBURGH,15219-3502,0002G00306000000,01,7,14,42,19,PITTSBURGH,1018 CENTRE AVE,1880304,1344864.69955,411023.374885
-79.9803455499278,40.438547526124,791,792,188,4,1,CITY OF PITTSBURGH REPAIR SHOP, ,1807,5TH,AVE, ,PITTSBURGH,15219-5541,0011E00085000000,01,2,14,38,19,PITTSBURGH,1807 5TH AVE,1880401,1347747.37935,410451.76493
-79.9637002337518,40.435473820505,792,793,188,4,2,OFFICE/WAREHOUSE, ,2846,BLVD OF ALLIIES,BLVD, ,PITTSBURGH,15213-4204,0028N00005000000,02,2,14,42,19,PITTSBURGH,3201 CRAFT PL,1880402,1352567.57807,409094.0515
-79.968443838107,40.4407478476098,793,794,188,4,3,"SENIOR BUILDING, LOBBY", ,2415,ALLEQUIPPA,ST, ,PITTSBURGH,15213-2329,0011D00320000000,03,2,14,38,19,PITTSBURGH,2415 ALLEQUIPPA ST,1880403,1351079.31825,411169.651254
-79.9685251368359,40.4408534392666,794,795,188,4,4,SENIOR BUILDING LOBBY, ,2415,ALLEQUIPPA,ST, ,PITTSBURGH,15213-2459,0011D00320000000,03,2,14,38,19,PITTSBURGH,280 BURROWS ST,1880404,1350648.51617,410798.235438
-79.9658082255789,40.4401151443005,795,796,188,4,6,FRIENDSHIP CHURCH, ,181,ROBINSON,ST, ,PITTSBURGH,15213,0028E00212000000,03,2,14,38,19,PITTSBURGH,3333 FIFTH AVENUE,1880406,1352470.99694,410030.390616
-79.957390365545,40.4431309088478,796,797,188,4,8,WILLIAM PITT UNION MAIN FLOOR, ,3959,5TH, AVE, ,PITTSBURGH,15213,0027R00020000000,02,2,14,42,23,PITTSBURGH,3400 FORBES AVENUE,1880408,1353125.18193,410287.316214
-79.9519937900052,40.4513599770519,797,798,188,4,9,PITTSBURGH COMMUNITY SERVICE,N,249,CRAIG,ST, ,PITTSBURGH,15213-1458,0027D00106000000,02,2,14,38,19,PITTSBURGH,201 N BELLEFIELD AVE,1880409,1355339.44209,413999.720899
-79.9467823932459,40.4491182712212,798,799,188,4,10,CHURCH OF ASCENSION NEVILLE ENT, ,4729,ELLSWORTH,AVE, ,PITTSBURGH,15213-1556,0052E00125000000,02,2,14,42,23,PITTSBURGH,4638 CENTRE AVE,1880410,1356320.5934,415236.613934
-79.9468009593709,40.4490568441685,799,800,188,4,11,CHURCH OF ASCENSION NEVILLE ENT, ,4729,ELLSWORTH,AVE, ,PITTSBURGH,15213-1556,0052E00125000000,02,2,14,42,23,PITTSBURGH,4638 CENTRE AVE,1880411,1356263.82723,415225.260683
-79.9527986088327,40.4478990800647,800,801,188,4,12,FIRST BAPTIST CHURCH,N,159,BELLFIELD,AVE, ,PITTSBURGH,15213-1458,0027M00044000001,02,2,14,38,19,PITTSBURGH,201 N BELLEFIELD AVE,1880412,1355267.1467,413970.802589
-79.9497281528659,40.4476538045086,801,802,188,4,13,ST PAUL'S SYNOD HALL AUDITORIUM,N,125,CRAIG,ST, ,PITTSBURGH,15213-1555,0027M00174000002,02,2,14,42,23,PITTSBURGH,125 N CRAIG ST,1880413,1356349.71169,413554.409132
-79.9546615491357,40.4416502457733,802,803,188,4,14,FORBES QUAD - LOBBY,S,230,BOUQUET,ST, ,PITTSBURGH,15213,0028C00260000000,02,2,14,42,23,PITTSBURGH,3400 FORBES AVENUE,1880414,1353161.29927,410291.946651
-79.9513632692928,40.4373905547711,803,804,188,4,15,BASEMENT OF RESIDENCE, ,16,OAKLAND,SQ, ,PITTSBURGH,15213-4116,0028M00257000000,02,2,14,43,23,PITTSBURGH,16 OAKLAND SQ,1880415,1355801.58703,409828.014809
-79.9576679709322,40.4392640240046,804,805,188,4,16,OAKLAND SR CITIZEN CENTER, ,258,SEMPLE,ST, ,PITTSBURGH,15213-3905, ,02,2,14,42,23,PITTSBURGH,258 SEMPLE ST,1880416,1354064.24237,410554.10878
-79.9659263643763,40.4401698833865,805,806,188,4,18,FRIENDSHIP CHURCH, ,181,ROBINSON,ST, ,PITTSBURGH,15213-2522,0028E00212000000,03,2,14,38,19,PITTSBURGH,120 ROBINSON ST,1880418,1351984.97962,410328.645861
-79.9635669213477,40.4354348325301,806,807,188,4,19,OFFICE/WAREHOUSE, ,2846,BLVD OF ALLIES,BLVD, ,PITTSBURGH,15213-4204,0028N00005000000,02,2,14,42,19,PITTSBURGH,3201 CRAFT PL,1880419,1352579.0815,409108.209569
-79.9782174919865,40.4486816778021,807,808,188,5,3,AMMON REC CENTER, ,2217,BEDFORD,AVE, ,PITTSBURGH,15219-4009,0010F00198000000,03,7,14,38,19,PITTSBURGH,2217 BEDFORD AVE,1880503,1348432.6789,414127.503068
-79.9695463622283,40.4491633771369,808,809,188,5,4,CALVARY BAPTIST CHURCH OF PGH, ,2629,WYLIE,AVE, ,PITTSBURGH,15219-4523,0010H00021000000,03,7,14,38,19,PITTSBURGH,631 WATT ST,1880504,1350435.36557,414332.405335
-79.9687898546161,40.4533220638644,809,810,188,5,5,CHRISTOPHER A SMITH HIGH RISE, ,2829,BEDFORD,AVE, ,PITTSBURGH,15219-4072,0025S00208000000,03,7,14,38,19,PITTSBURGH,2829 BEDFORD AVE,1880505,1351098.11588,415751.405954
-79.9754680864474,40.4496877410313,810,811,188,5,6,HOPE CTR LOWER LVL CHILD CARE CTR, ,2305,BEDFORD,AVE, ,PITTSBURGH,15219-4010,0010F00210000000,03,7,14,38,19,PITTSBURGH,2305 BEDFORD AVE,1880506,1349206.85629,414474.602526
-79.9599339867053,40.4547196821582,811,812,188,5,7,ROBERT WILLIAMS MEMORIAL PARK REC CENTER, ,3500,MILWAUKEE,ST, ,PITTSBURGH,15219-3909,0026P00250000000,03,7,14,38,19,PITTSBURGH,3500 MILWAUKEE ST,1880507,1353213.13779,416168.851698
-79.9597906991936,40.4549756654841,812,813,188,5,8,ROBERT WILLIAMS MEMORIAL PARK REC CENTER, ,3500,MILWAUKEE,ST, ,PITTSBURGH,15219-3909,0026P00250000000,03,7,14,38,19,PITTSBURGH,3500 MILWAUKEE ST,1880508,1353168.06574,416178.711246
-79.9537336514073,40.4538380044793,813,814,188,5,9,WM S MOREHEAD TOWERS MAIN LOBBY,N,375,CRAIG,ST, ,PITTSBURGH,15213-1246,0026R00272000000,03,7,14,38,19,PITTSBURGH,375 N CRAIG ST,1880509,1355291.48685,415834.400403
-79.9570091483544,40.4511403694088,814,815,188,5,10,GRACE MEMORIAL CHURCH HALL, ,1000,BRYN MAWR,RD, ,PITTSBURGH,15219-5700,0027C00053000001,03,7,14,38,19,PITTSBURGH,1000 BRYN MAWR RD,1880510,1354355.68168,414874.720208
-79.9678539788378,40.4471121776426,815,816,188,5,11,Y. M. C. A. ALL PURPOSE ROOM, ,2621,CENTRE,AVE, ,PITTSBURGH,15219-4903,0010M00154000000,03,7,14,38,19,PITTSBURGH,2621 CENTRE AVE,1880511,1351301.67028,413483.317914
-79.9674510867268,40.4474397429915,816,817,188,5,12,WESLEY CENTER AME ZION CH., ,2701,CENTRE,AVE, ,PITTSBURGH,15219-4905,0010M00160000000,03,7,14,38,19,PITTSBURGH,2701 CENTRE AVE,1880512,1351416.76224,413599.796892
-79.9677815984416,40.4471424999082,817,818,188,5,13,Y. M. C. A. MEMBERSHIP LOBBY, ,2621,CENTRE,AVE, ,PITTSBURGH,15219-4903,0010M00154000000,03,7,14,38,19,PITTSBURGH,2621 CENTRE AVE,1880513,1351322.08586,413493.855022
-79.9779033841301,40.4445888706069,818,819,188,5,15,NEW YMCA, ,2114,CENTRE,AVE, ,PITTSBURGH,15219-5336,0010P00087000000,03,7,14,38,19,PITTSBURGH,2136 ELMORE SQ,1880515,1348705.71671,411941.14049
-79.9779835570449,40.4445964841677,819,820,188,5,16,NEW YMCA, ,2114,CENTRE,AVE, ,PITTSBURGH,15219-5254,0010P00087000000,03,7,14,38,19,PITTSBURGH,2025 BENTLEY DR,1880516,1348273.33811,411727.974715
-79.9696148225756,40.4427325138122,820,821,188,5,18,WADSWORTH HALL, ,480,OAKHILL,DR, ,PITTSBURGH,15213-2459,0011H00230000000,03,7,14,38,19,PITTSBURGH,280 BURROWS ST,1880518,1350581.63725,410798.235438
-79.964760774513,40.4657775794554,821,822,188,6,1,ST AUGUSTINE PARISH HALL, ,220,37TH,ST, ,PITTSBURGH,15201-1806,0049J00403000000,04,7,14,38,20,PITTSBURGH,220 37TH ST,1880601,1352332.80175,420259.384694
-79.964513308679,40.4657363715201,822,823,188,6,2,ST AUGUSTINE PARICH HALL, ,220,37TH,ST, ,PITTSBURGH,15201-1806,0049J00403000000,04,7,14,38,20,PITTSBURGH,220 37TH ST,1880602,1352401.25845,420242.650787
-79.9646764578755,40.4657081830488,823,824,188,6,3,ST AUGUSTINE PARISH HALL, ,220,37TH,ST, ,PITTSBURGH,15201-1806,0049J00403000000,04,7,14,38,20,PITTSBURGH,220 37TH ST,1880603,1352355.62065,420233.523294
-79.9677796995085,40.4564099527895,824,825,188,6,4,IMMACULATE HEART OF MARY CHURCH, ,3058,BRERETON,ST, ,PITTSBURGH,15219-3706,0025M00183000002,04,7,14,38,20,PITTSBURGH,3058 BRERETON ST,1880604,1351407.39101,416868.908505
