FID,PREFIX,NAME,TYPE,SUFFIX,STREETNAME,ALTERNATEN,LLEFT,HLEFT,LRGT,HRGT,FROMSTREET,TOSTREET,ZIPL,ZIPR,MCDL,MCDR,OWNER,BELTWAY,MAJORRD,NO_LANES,CFCC,GDTLINK,ONEWAY,UNIQUE_ID,ROUTE_NO,SYSTEMID,USERID,FEATURECOD,UPDATE_YEA,MODIFIEDBY,MODIFIEDON,CREATEDBY,CREATEDON,Shape_Leng
1787, ,Mary,St, ,Mary St, ,0,0,0,0, , , , , , , ,Yellow, ,0, , , ,0, ,63324,111,1630,1994, , , , ,205.46829803
1788, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,64502,47,1630,1994, , , , ,478.829061378
1789, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53518,5,1630,1994, , , , ,80.35361819
1790, ,Broadway,St, ,Broadway St, ,0,0,0,0, , , , , , , ,Yellow, ,0, , , ,0, ,52114,66,1630,1994, , , , ,35.0305433959
1791, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53517,19,1630,1994, , , , ,595.485036759
1792, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,70539,110,1630,1994, , , , ,110.70614777
1793, ,Chartiers,Ave, ,Chartiers Ave, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73068,175,1630,1994, , , , ,153.192159822
1794, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53515,21,1630,1994, , , , ,140.501161001
1795, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55244,114,1630,1994, , , , ,890.425062925
1796, ,E Main,St, ,E Main St, ,0,0,0,0, , , , , , , ,Yellow, ,0, , , ,0, ,35162,67,1630,1994, , , , ,172.283397537
1797, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53502,10,1630,1994, , , , ,373.120872383
1798, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,64501,59,1630,1994, , , , ,220.396184089
1799, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,75110,38,1630,1994, , , , ,551.319553628
1800, ,Potomac,Ave, ,Potomac Ave, ,0,0,0,0, , , , , , ,County,Blue,Yes,0, , , ,0, ,68718,8,1630,1994, , , , ,79.5572588076
1801, ,Washington,Ave, ,Washington Ave, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 50,76473,27,1630,1994, , , , ,123.69946155
1802, ,Mansion,Ave, ,Mansion Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,71662,80,1620,1994, , , , ,1468.85790258
1803, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,72896,42,1630,1994, , , , ,93.8528774164
1804, ,William,St, ,William St, ,0,0,0,0, , , , , , , ,Yellow, ,0, , , ,0, ,52116,89,1690,1994, , , , ,444.149151677
1805, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,72896,42,1630,1994, , , , ,120.254088641
1806, ,Mansion,Ave, ,Mansion Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,71659,82,1620,1994, , , , ,625.298212276
1807, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,72898,42,1630,2004, , , , ,74.8241621953
1808, ,Chartiers,Ave, ,Chartiers Ave, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73070,160,1630,1994, , , , ,56.6515133514
1809, ,Peoples Plank,Rd, ,Peoples Plank Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55197,17,1620,2004, , , , ,153.925892122
1810, ,Middle,Rd, ,Middle Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,72898,42,1630,2004, , , , ,50.9368729972
1811, ,E Main,St, ,E Main St, ,0,0,0,0, , , , , , , ,Yellow, ,0, , , ,0, ,61617,55,1630,1994, , , , ,273.229284782
1812, ,Peoples Plank,Rd, ,Peoples Plank Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55197,17,1620,2004, , , , ,436.978375125
1813, ,Route 910,Rd, ,Route 910 Rd, ,0,0,0,0, , , , , , ,County,Orange,Yes,0, , , ,0,PA 910,77475,7,1630,1994, , , , ,908.411818188
1814, ,Campbells Run,Rd, ,Campbells Run Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73079,13,1630,1994, , , , ,348.886399611
1815, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77467,11,1630,1994, , , , ,201.477192506
1816, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73813,57,1630,2004, , , , ,539.157777717
1817, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,75087,34,1630,1994, , , , ,66.6049192946
1818, ,Noble,Ave, ,Noble Ave, ,0,0,0,0, , , , , , , ,Blue, ,0, , , ,0, ,32939,29,1620,1994, , , , ,183.070075824
1819, ,Gibsonia Wexford,Rd, ,Gibsonia Wexford Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77413,27,1630,1994, , , , ,260.421099536
1820, ,Bakerstown Valencia,Rd, ,Bakerstown Valencia Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52814,6,1630,2004, , , , ,1196.42970709
1821, ,Washington,Ave, ,Washington Ave, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0,PA 50,76471,19,1630,1994, , , , ,228.54688157
1822, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77418,10,1630,1994, , , , ,886.325920128
1823, ,Chartiers,Ave, ,Chartiers Ave, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73067,191,1630,1994, , , , ,380.875390333
1824, ,Bakerstown and Warrendale,Rd, ,Bakerstown and Warrendale Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52807,25,1630,1994, , , , ,937.0288842
1825, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,101,103,100,104,10th St,11th St,15222,15222,100,100,State,Purple,Yes,2,A31, ,y,11014, ,7608,51634975,1600,2004, , , , ,46.730841637
1826, ,Chartiers,Ave, ,Chartiers Ave, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73066,195,1630,1994, , , , ,31.4755897835
1827, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,101,103,100,104,10th St,11th St,15222,15222,100,100,State,Purple,Yes,2,A31, ,y,11014, ,7608,51634975,1600,2004, , , , ,659.042691682
1828, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77683,94,1630,1994, , , , ,411.308324748
1829, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,70773,1,1630,1994, , , , ,1004.19076397
1830, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,0,0,0,0,10th St Bypass,10th St,15222,15222,100,100,State,Purple,Yes,0,A31, ,n,11126, ,7660,51634976,1600,2004, , , , ,284.936458937
1831, ,Noble,Ave, ,Noble Ave, ,0,0,0,0, , , , , , , ,Blue, ,0, , , ,0, ,32735,319,1630,1994, , , , ,110.92507063
1832, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73816,56,1630,1994, , , , ,262.67617367
1833, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,0,0,0,0,10th St Bypass,10th St,15222,15222,100,100,State,Purple,Yes,0,A31, ,n,11126, ,7660,51634976,1600,2004, , , , ,60.4018450824
1834, ,Noble,Ave, ,Noble Ave, ,0,0,0,0, , , , , , , ,Blue, ,0, , , ,0, ,61462,313,1630,1994, , , , ,569.857852487
1835, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,52959,13,1630,1994, , , , ,441.057624784
1836, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77737,73,1620,1994, , , , ,751.281745492
1837, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,54007,10,1630,1994, , , , ,990.211396394
1838, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77678,82,1630,1994, , , , ,104.523694677
1839, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73815,61,1630,1994, , , , ,253.379676842
1840, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,73775,26,1630,1994, , , , ,25.0443636703
1841, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,73774,18,1630,1994, , , , ,17.8622211756
1842, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,54061,5,1630,1994, , , , ,191.012497254
1843, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 121,77751,94,1660,1994, , , , ,62.3555844392
1844, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,73773,18,1630,1994, , , , ,163.496409423
1845, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77681,70,1630,1994, , , , ,96.3460878122
1846, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73828,57,1630,2004, , , , ,1608.82965854
1847, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,73775,26,1630,1994, , , , ,53.2051288059
1848, ,Campbells Run,Rd, ,Campbells Run Rd, ,0,0,0,0, , , , , , ,County,Yellow,Yes,0, , , ,0, ,73064,6,1630,1994, , , , ,3502.44367727
1849, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53827,35,1630,1994, , , , ,65.4600144624
1850, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,73772,26,1630,1994, , , , ,229.100563653
1851, ,Greentree,Rd, ,Greentree Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,US 19,77743,91,1620,1994, , , , ,182.98168703
1852, ,Bakerstown,Rd, ,Bakerstown Rd, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,70765,20,1630,1994, , , , ,440.462818798
1853, ,Harts Run,Rd, ,Harts Run Rd, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0, ,53883,35,1630,1994, , , , ,3879.48348478
1854, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77451,43,1630,2004, , , , ,615.183187339
1855, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73802,42,1630,2004, , , , ,558.529537896
1856, ,Gibsonia,Rd, ,Gibsonia Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0,PA 910,77451,43,1630,2004, , , , ,550.046823618
1857, ,Duncan,Ave, ,Duncan Ave, ,0,0,0,0, , , , , , ,County,Green,Yes,0, , , ,0, ,73802,42,1630,2004, , , , ,289.800283124
1858, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53513,45,1630,1994, , , , ,1315.9643907
1859, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53522,5,1630,2004, , , , ,130.047841336
1860, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53510,21,1630,1994, , , , ,469.730441032
1861, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53524,35,1630,2004, , , , ,459.374581039
1862, ,E Ingomar,Rd, ,E Ingomar Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,70634,60,1630,1994, , , , ,1932.42585714
1863, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53508,17,1630,1994, , , , ,384.802546731
1864, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53509,10,1630,1994, , , , ,760.13277003
1865, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53501,8,1640,1994, , , , ,37.8720627513
1866, ,Ivory,Ave, ,Ivory Ave, ,401,499,366,498,Cherryland St,Evergreen Rd,15214,15214,100,100,County,Blue, ,2,A31, ,n,127, ,64506,51625378,1600,2004, , , , ,209.320224749
1867, ,Evergreen,Rd, ,Evergreen Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55304,47,1620,2004, , , , ,567.252378347
1868, ,Evergreen,Rd, ,Evergreen Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55304,47,1620,2004, , , , ,213.238464682
1869, ,Fifth,Ave, ,Fifth Ave, ,0,0,6600,6614,Beechwood Blvd,Elysian St,15206,15206,100,100,City,Blue,Yes,4,A31, ,n,9142, ,74209,51646781,1600,1994, , , , ,306.333383018
1870, ,Ivory,Ave, ,Ivory Ave, ,401,499,366,498,Cherryland St,Evergreen Rd,15214,15214,100,100,County,Blue, ,2,A31, ,n,127, ,64506,51625378,1600,2004, , , , ,143.439390893
1871, ,Fifth,Ave, ,Fifth Ave, ,6751,6827,6750,6808,June Way,Thomas St,15208,15208,100,100,City,Blue,Yes,0,A31, ,n,8883,PA 8,76835,51646770,1600,1994, , , , ,210.764834782
1872, ,Fifth,Ave, ,Fifth Ave, ,6829,6841,6810,6818,Thomas St,Mc Pherson Blvd,15208,15208,100,100,City,Blue,Yes,0,A31, ,n,8698,PA 8,76834,51646768,1600,1994, , , , ,394.265338279
1873, ,Evergreen,Rd, ,Evergreen Rd, ,4265,4478,4252,4598,Ivory Ave,City Limit,15214,15214,100,100,State,Blue,Yes,4,A31, ,n,126, ,52119,51625395,1600,2004, , , , ,374.764002181
1874, ,Peoples Plank,Rd, ,Peoples Plank Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55197,17,1620,2004, , , , ,66.7138470847
1875, ,Fifth,Ave, ,Fifth Ave, ,6857,6899,6860,6898,Simonton St,Hamilton Ave,15208,15208,100,100,City,Blue,Yes,0,A31, ,n,8192,PA 8,76832,51647103,1600,1994, , , , ,120.626259585
1876, ,Peoples Plank,Rd, ,Peoples Plank Rd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55197,17,1620,2004, , , , ,132.677046528
1877, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55221,88,1630,2004, , , , ,35.1459592023
1878, ,Fifth,Ave, ,Fifth Ave, ,6857,6899,6860,6898,Simonton St,Hamilton Ave,15208,15208,100,100,City,Blue,Yes,0,A31, ,n,8192,PA 8,76832,51647103,1600,1994, , , , ,254.663113866
1879, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55221,88,1630,2004, , , , ,835.163875786
1880, ,Fifth,Ave, ,Fifth Ave, ,6901,6931,6900,6908,Hamilton Ave,Formosa Way,15208,15208,100,100,City,Blue,Yes,0,A31, ,n,7854,PA 8,76831,51647088,1600,1994, , , , ,171.191753614
1881, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,71649,120,1620,1994, , , , ,23.8970313682
1882, ,Bessie,St, ,Bessie St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,70502,62,1630,2004, , , , ,336.956395146
1883, ,Washington,Blvd, ,Washington Blvd, ,801,899,800,898,Frankstown Ave,Shetland St,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,7240,PA 8,76827,51647091,1600,1994, , , , ,512.41808857
1884, ,Bessie,St, ,Bessie St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,70502,62,1630,2004, , , , ,361.245901272
1885, ,Evergreen,Ave, ,Evergreen Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55676,70,1630,1994, , , , ,73.3318748094
1886, ,North,Ave, ,North Ave, ,0,0,0,0, , , , , , , ,Blue, ,0, , , ,0, ,61065,87,1630,1994, , , , ,247.168396172
1887, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,70500,75,1630,2004, , , , ,29.0080739314
1888, ,Babcock,Blvd, ,Babcock Blvd, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,70500,75,1630,2004, , , , ,301.457547167
1889, ,Washington,Blvd, ,Washington Blvd, ,901,949,7933,7933,Shetland St,Silver Lake Dr,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,6691,PA 8,76826,51646939,1600,1994, , , , ,969.699564179
1890, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74762,3,1630,2004, , , , ,141.609474512
1891, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74762,3,1630,2004, , , , ,409.998815204
1892, ,Washington,Blvd, ,Washington Blvd, ,951,1399,950,1398,Silver Lake Dr,Negley Run Blvd,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,5799,PA 8,76825,51646938,1600,1994, , , , ,119.495000267
1893, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74762,3,1630,2004, , , , ,398.499762659
1894, ,Washington,Blvd, ,Washington Blvd, ,1401,1449,1400,1494,Negley Run Blvd,Highland Dr,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,3094,PA 8,76824,51646337,1600,1994, , , , ,1436.94376103
1895, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,0,0,0,0,Stanwix St,Cecil Way,15222,15222,100,100,City,Purple,Yes,3,A31, ,y,11864, ,59506,51633695,1600,2004, , , , ,298.398968519
1896, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74764,10,1630,1994, , , , ,134.735280457
1897, ,Stanwix,St, ,Stanwix St, ,0,0,0,0,Fort Duquesne Blvd,Fort Duquesne Blvd,15222,15222,100,100,City,Purple,Yes,5,A31, ,n,11865, ,65452,51633690,1600,2004, , , , ,62.9444922352
1898, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74763,10,1630,1994, , , , ,54.4536654924
1899, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,0,0,0,0,Cecil Way,Sixth St,15222,15222,100,100,City,Purple,Yes,0,A31, ,y,11739, ,52395,51633729,1600,2004, , , , ,300.285907477
1900, ,Evergreen,Ave, ,Evergreen Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74757,66,1630,1994, , , , ,217.665647744
1901, ,Highland Park,Brdg, ,Highland Park Brdg, ,0,0,0,0, , ,15206,15206,100,100,State,Blue,Yes,0,A11, ,n,744, ,74691,51645946,1600,1994, , , , ,5604.22279656
1902, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,0,0,0,0,Cecil Way,Sixth St,15222,15222,100,100,City,Purple,Yes,0,A31, ,y,11739, ,52395,51633729,1600,2004, , , , ,279.125855836
1903, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,621,659,622,644,Ft Duquesne Blvd Ramp,Ft Duquesne Blvd Ramp,15222,15222,100,100,City,Purple,Yes,3,A31, ,y,32011, ,59498,51633744,1600,2004, , , , ,93.1573127306
1904, ,Evergreen,Ave, ,Evergreen Ave, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,55747,82,1630,1994, , , , ,235.281693522
1905, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,621,659,622,644,Ft Duquesne Blvd Ramp,Ft Duquesne Blvd Ramp,15222,15222,100,100,City,Purple,Yes,3,A31, ,y,32011, ,59498,51633744,1600,2004, , , , ,60.0502273185
1906, ,Washington,Blvd, ,Washington Blvd, ,951,1399,950,1398,Silver Lake Dr,Negley Run Blvd,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,5799,PA 8,76825,51646938,1600,1994, , , , ,1962.28314584
1907, ,Tenth St,Byp, ,10th St Byp, ,0,0,0,0,Seventh St,Sixth St,15222,15222,100,100,State,Purple, ,3,A30, ,n,11626, ,78253,51633718,1600,2004, , , , ,172.672282952
1908, ,Tenth St,Byp, ,10th St Byp, ,0,0,0,0,Seventh St,Sixth St,15222,15222,100,100,State,Purple, ,3,A30, ,n,11626, ,78253,51633718,1600,2004, , , , ,25.4878291471
1909, ,Unknown, , ,***, ,0,0,0,0, , , , , , , ,Blue, ,0, , , ,0, ,64476,207,1620,1994, , , , ,338.787457851
1910, , , , , , ,0,0,0,0, , , , , , , ,Purple, ,0, , , ,0, ,0,0,1620,2004, , , , ,49.9646485431
1911, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,79588,1,1620,1994, , , , ,646.035990979
1912, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,833,899,800,898,Ft Duquesne Blvd Ramp,Ninth St,15222,15222,100,100,City,Purple,Yes,3,A31, ,y,11403, ,59488,51634927,1600,2004, , , , ,309.128704528
1913, ,Fort Duquesne,Blvd, ,Fort Duquesne Blvd, ,833,899,800,898,Ft Duquesne Blvd Ramp,Ninth St,15222,15222,100,100,City,Purple,Yes,3,A31, ,y,11403, ,59488,51634927,1600,2004, , , , ,130.547484838
1914, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75253,43,1630,2004, , , , ,2258.2446834
1915, , , , , , ,0,0,0,0, , , , , , , ,Purple, ,0, , , ,0, ,0,0,1620,2004, , , , ,94.8720504767
1916, ,Grant,St, ,Grant St, ,701,779,700,778,Seventh Ave,Liberty Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12296, ,8307,51635020,1600,2004, , , , ,32.6876152777
1917, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0,PA 28,75253,43,1630,1994, , , , ,3852.84296969
1918, ,Liberty,Ave, ,Liberty Ave, ,1037,1099,1036,1098,Grant St,11th St,15219,15219,100,100,City,Purple,Yes,4,A31, ,n,11799, ,8082,51635018,1600,2004, , , , ,15.56087178
1919, ,Liberty,Ave, ,Liberty Ave, ,1037,1099,1036,1098,Grant St,11th St,15219,15219,100,100,City,Purple,Yes,4,A31, ,n,11799, ,8082,51635018,1600,2004, , , , ,186.188737617
1920, ,Wildwood,Rd, ,Wildwood Rd, ,0,0,0,0, , , , , , , ,Yellow,Yes,0, , , ,0, ,53530,31,1630,1994, , , , ,175.30173346
1921, ,Grant,St, ,Grant St, ,701,779,700,778,Seventh Ave,Liberty Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12296, ,8307,51635020,1600,2004, , , , ,69.5871298027
1922, ,Grant,St, ,Grant St, ,701,779,700,778,Seventh Ave,Liberty Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12296, ,8307,51635020,1600,2004, , , , ,342.203517038
1923, ,Rowan,Dr, ,Rowan Dr, ,0,0,0,0, , , , , , , ,Red,Yes,0, , , ,0, ,79812,19,1630,1994, , , , ,156.770899662
1924, ,Grant,St, ,Grant St, ,651,699,650,698,Strawberry Way,Seventh Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12476, ,8390,51635021,1600,2004, , , , ,70.9022602729
1925, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,71514,118,1620,1994, , , , ,332.749849864
1926, ,Grant,St, ,Grant St, ,651,699,650,698,Strawberry Way,Seventh Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12476, ,8390,51635021,1600,2004, , , , ,729.52435607
1927, ,State Hwy 28, , ,State Hwy 28, ,0,0,0,0, , , , , , , ,Green,Yes,0, , , ,0,PA 28,75257,124,1620,1994, , , , ,14.3579692468
1928, ,Grant,St, ,Grant St, ,651,699,650,698,Strawberry Way,Seventh Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12476, ,8390,51635021,1600,2004, , , , ,550.380990104
1929, ,Washington,Blvd, ,Washington Blvd, ,951,1399,950,1398,Silver Lake Dr,Negley Run Blvd,15206,15206,100,100,State,Blue,Yes,0,A31, ,n,5799,PA 8,76825,51646938,1600,1994, , , , ,1056.29546213
1930, ,Grant,St, ,Grant St, ,651,699,650,698,Strawberry Way,Seventh Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12476, ,8390,51635021,1600,2004, , , , ,290.005939095
1931, ,Grant,St, ,Grant St, ,651,699,650,698,Strawberry Way,Seventh Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12476, ,8390,51635021,1600,2004, , , , ,559.35209946
1932, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79868,18,1630,1994, , , , ,32.053054321
1933, ,Starr,Rd, ,Starr Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53300,42,1630,2004, , , , ,1130.63925231
1934, ,East Ohio,St, ,East Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,79867,18,1630,1994, , , , ,52.9582928269
1935, ,Grant,St, ,Grant St, ,651,699,650,698,Strawberry Way,Seventh Ave,15219,15219,100,100,City,Purple, ,2,A31, ,n,12476, ,8390,51635021,1600,2004, , , , ,286.514755495
1936, ,Starr,Rd, ,Starr Rd, ,0,0,0,0, , , , , , , ,Orange,Yes,0, , , ,0, ,53300,42,1630,2004, , , , ,121.491906917
1937, ,E Ohio,St, ,E Ohio St, ,0,0,0,0, , , , , , , ,Blue,Yes,0, , , ,0, ,74766,17,1630,1994, , , , ,161.218909328
